cancer_group	cohort	cell_type	molecular_subtype	n
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, BRAF V600E	34
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, BRAF V600E, CDKN2A/B	8
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, BRAF V600E, other MAPK	2
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, BRAF/MAPK	3
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, FGFR	12
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, FGFR, NF1-germline	1
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, FGFR, NF1-somatic	1
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, IDH	8
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, KIAA1549-BRAF	189
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, KIAA1549-BRAF, BRAF V600E	2
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, KIAA1549-BRAF, CDKN2A/B	1
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, KIAA1549-BRAF, FGFR	2
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, KIAA1549-BRAF, RTK	8
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, KIAA1549-BRAF, other MAPK	3
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, MAPK	2
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, MYB/MYBL1	6
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, MYB/MYBL1, other MAPK	1
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, NF1-germline	6
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, NF1-germline, CDKN2A/B	3
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, NF1-germline, FGFR	2
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, NF1-germline, RTK, FGFR	1
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, NF1-germline, other MAPK	1
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, NF1-somatic	3
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, NF1-somatic, FGFR	9
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, NF1-somatic, NF1-germline	2
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, NF1-somatic, NF1-germline, CDKN2A/B	1
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, NF1-somatic, NF1-germline, FGFR	1
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, RTK	15
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, RTK, BRAF V600E	1
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, RTK, CDKN2A/B	1
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, To be classified	5
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, other MAPK	26
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, other MAPK, CDKN2A/B	1
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, other MAPK, H3	1
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, other MAPK, IDH	1
Low-grade glioma	PBTA	Class-switched memory B cell	LGG, wildtype	53
Low-grade glioma	PBTA	Class-switched memory B cell	SEGA, RTK	1
Low-grade glioma	PBTA	Class-switched memory B cell	SEGA, wildtype	2
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, BRAF V600E	34
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, BRAF V600E, CDKN2A/B	8
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, BRAF V600E, other MAPK	2
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, BRAF/MAPK	3
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, FGFR	12
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, FGFR, NF1-germline	1
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, FGFR, NF1-somatic	1
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, IDH	8
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, KIAA1549-BRAF	189
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, KIAA1549-BRAF, BRAF V600E	2
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, KIAA1549-BRAF, CDKN2A/B	1
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, KIAA1549-BRAF, FGFR	2
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, KIAA1549-BRAF, RTK	8
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, KIAA1549-BRAF, other MAPK	3
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, MAPK	2
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, MYB/MYBL1	6
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, MYB/MYBL1, other MAPK	1
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, NF1-germline	6
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, NF1-germline, CDKN2A/B	3
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, NF1-germline, FGFR	2
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, NF1-germline, RTK, FGFR	1
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, NF1-germline, other MAPK	1
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, NF1-somatic	3
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, NF1-somatic, FGFR	9
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, NF1-somatic, NF1-germline	2
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, NF1-somatic, NF1-germline, CDKN2A/B	1
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, NF1-somatic, NF1-germline, FGFR	1
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, RTK	15
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, RTK, BRAF V600E	1
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, RTK, CDKN2A/B	1
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, To be classified	5
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, other MAPK	26
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, other MAPK, CDKN2A/B	1
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, other MAPK, H3	1
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, other MAPK, IDH	1
Low-grade glioma	PBTA	Common lymphoid progenitor	LGG, wildtype	53
Low-grade glioma	PBTA	Common lymphoid progenitor	SEGA, RTK	1
Low-grade glioma	PBTA	Common lymphoid progenitor	SEGA, wildtype	2
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, BRAF V600E	34
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, BRAF V600E, CDKN2A/B	8
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, BRAF V600E, other MAPK	2
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, BRAF/MAPK	3
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, FGFR	12
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, FGFR, NF1-germline	1
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, FGFR, NF1-somatic	1
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, IDH	8
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, KIAA1549-BRAF	189
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, KIAA1549-BRAF, BRAF V600E	2
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, KIAA1549-BRAF, CDKN2A/B	1
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, KIAA1549-BRAF, FGFR	2
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, KIAA1549-BRAF, RTK	8
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, KIAA1549-BRAF, other MAPK	3
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, MAPK	2
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, MYB/MYBL1	6
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, MYB/MYBL1, other MAPK	1
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, NF1-germline	6
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, NF1-germline, CDKN2A/B	3
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, NF1-germline, FGFR	2
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, NF1-germline, RTK, FGFR	1
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, NF1-germline, other MAPK	1
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, NF1-somatic	3
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, NF1-somatic, FGFR	9
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, NF1-somatic, NF1-germline	2
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, NF1-somatic, NF1-germline, CDKN2A/B	1
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, NF1-somatic, NF1-germline, FGFR	1
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, RTK	15
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, RTK, BRAF V600E	1
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, RTK, CDKN2A/B	1
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, To be classified	5
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, other MAPK	26
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, other MAPK, CDKN2A/B	1
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, other MAPK, H3	1
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, other MAPK, IDH	1
Low-grade glioma	PBTA	Common myeloid progenitor	LGG, wildtype	53
Low-grade glioma	PBTA	Common myeloid progenitor	SEGA, RTK	1
Low-grade glioma	PBTA	Common myeloid progenitor	SEGA, wildtype	2
Low-grade glioma	PBTA	Endothelial cell	LGG, BRAF V600E	34
Low-grade glioma	PBTA	Endothelial cell	LGG, BRAF V600E, CDKN2A/B	8
Low-grade glioma	PBTA	Endothelial cell	LGG, BRAF V600E, other MAPK	2
Low-grade glioma	PBTA	Endothelial cell	LGG, BRAF/MAPK	3
Low-grade glioma	PBTA	Endothelial cell	LGG, FGFR	12
Low-grade glioma	PBTA	Endothelial cell	LGG, FGFR, NF1-germline	1
Low-grade glioma	PBTA	Endothelial cell	LGG, FGFR, NF1-somatic	1
Low-grade glioma	PBTA	Endothelial cell	LGG, IDH	8
Low-grade glioma	PBTA	Endothelial cell	LGG, KIAA1549-BRAF	189
Low-grade glioma	PBTA	Endothelial cell	LGG, KIAA1549-BRAF, BRAF V600E	2
Low-grade glioma	PBTA	Endothelial cell	LGG, KIAA1549-BRAF, CDKN2A/B	1
Low-grade glioma	PBTA	Endothelial cell	LGG, KIAA1549-BRAF, FGFR	2
Low-grade glioma	PBTA	Endothelial cell	LGG, KIAA1549-BRAF, RTK	8
Low-grade glioma	PBTA	Endothelial cell	LGG, KIAA1549-BRAF, other MAPK	3
Low-grade glioma	PBTA	Endothelial cell	LGG, MAPK	2
Low-grade glioma	PBTA	Endothelial cell	LGG, MYB/MYBL1	6
Low-grade glioma	PBTA	Endothelial cell	LGG, MYB/MYBL1, other MAPK	1
Low-grade glioma	PBTA	Endothelial cell	LGG, NF1-germline	6
Low-grade glioma	PBTA	Endothelial cell	LGG, NF1-germline, CDKN2A/B	3
Low-grade glioma	PBTA	Endothelial cell	LGG, NF1-germline, FGFR	2
Low-grade glioma	PBTA	Endothelial cell	LGG, NF1-germline, RTK, FGFR	1
Low-grade glioma	PBTA	Endothelial cell	LGG, NF1-germline, other MAPK	1
Low-grade glioma	PBTA	Endothelial cell	LGG, NF1-somatic	3
Low-grade glioma	PBTA	Endothelial cell	LGG, NF1-somatic, FGFR	9
Low-grade glioma	PBTA	Endothelial cell	LGG, NF1-somatic, NF1-germline	2
Low-grade glioma	PBTA	Endothelial cell	LGG, NF1-somatic, NF1-germline, CDKN2A/B	1
Low-grade glioma	PBTA	Endothelial cell	LGG, NF1-somatic, NF1-germline, FGFR	1
Low-grade glioma	PBTA	Endothelial cell	LGG, RTK	15
Low-grade glioma	PBTA	Endothelial cell	LGG, RTK, BRAF V600E	1
Low-grade glioma	PBTA	Endothelial cell	LGG, RTK, CDKN2A/B	1
Low-grade glioma	PBTA	Endothelial cell	LGG, To be classified	5
Low-grade glioma	PBTA	Endothelial cell	LGG, other MAPK	26
Low-grade glioma	PBTA	Endothelial cell	LGG, other MAPK, CDKN2A/B	1
Low-grade glioma	PBTA	Endothelial cell	LGG, other MAPK, H3	1
Low-grade glioma	PBTA	Endothelial cell	LGG, other MAPK, IDH	1
Low-grade glioma	PBTA	Endothelial cell	LGG, wildtype	53
Low-grade glioma	PBTA	Endothelial cell	SEGA, RTK	1
Low-grade glioma	PBTA	Endothelial cell	SEGA, wildtype	2
Low-grade glioma	PBTA	Eosinophil	LGG, BRAF V600E	34
Low-grade glioma	PBTA	Eosinophil	LGG, BRAF V600E, CDKN2A/B	8
Low-grade glioma	PBTA	Eosinophil	LGG, BRAF V600E, other MAPK	2
Low-grade glioma	PBTA	Eosinophil	LGG, BRAF/MAPK	3
Low-grade glioma	PBTA	Eosinophil	LGG, FGFR	12
Low-grade glioma	PBTA	Eosinophil	LGG, FGFR, NF1-germline	1
Low-grade glioma	PBTA	Eosinophil	LGG, FGFR, NF1-somatic	1
Low-grade glioma	PBTA	Eosinophil	LGG, IDH	8
Low-grade glioma	PBTA	Eosinophil	LGG, KIAA1549-BRAF	189
Low-grade glioma	PBTA	Eosinophil	LGG, KIAA1549-BRAF, BRAF V600E	2
Low-grade glioma	PBTA	Eosinophil	LGG, KIAA1549-BRAF, CDKN2A/B	1
Low-grade glioma	PBTA	Eosinophil	LGG, KIAA1549-BRAF, FGFR	2
Low-grade glioma	PBTA	Eosinophil	LGG, KIAA1549-BRAF, RTK	8
Low-grade glioma	PBTA	Eosinophil	LGG, KIAA1549-BRAF, other MAPK	3
Low-grade glioma	PBTA	Eosinophil	LGG, MAPK	2
Low-grade glioma	PBTA	Eosinophil	LGG, MYB/MYBL1	6
Low-grade glioma	PBTA	Eosinophil	LGG, MYB/MYBL1, other MAPK	1
Low-grade glioma	PBTA	Eosinophil	LGG, NF1-germline	6
Low-grade glioma	PBTA	Eosinophil	LGG, NF1-germline, CDKN2A/B	3
Low-grade glioma	PBTA	Eosinophil	LGG, NF1-germline, FGFR	2
Low-grade glioma	PBTA	Eosinophil	LGG, NF1-germline, RTK, FGFR	1
Low-grade glioma	PBTA	Eosinophil	LGG, NF1-germline, other MAPK	1
Low-grade glioma	PBTA	Eosinophil	LGG, NF1-somatic	3
Low-grade glioma	PBTA	Eosinophil	LGG, NF1-somatic, FGFR	9
Low-grade glioma	PBTA	Eosinophil	LGG, NF1-somatic, NF1-germline	2
Low-grade glioma	PBTA	Eosinophil	LGG, NF1-somatic, NF1-germline, CDKN2A/B	1
Low-grade glioma	PBTA	Eosinophil	LGG, NF1-somatic, NF1-germline, FGFR	1
Low-grade glioma	PBTA	Eosinophil	LGG, RTK	15
Low-grade glioma	PBTA	Eosinophil	LGG, RTK, BRAF V600E	1
Low-grade glioma	PBTA	Eosinophil	LGG, RTK, CDKN2A/B	1
Low-grade glioma	PBTA	Eosinophil	LGG, To be classified	5
Low-grade glioma	PBTA	Eosinophil	LGG, other MAPK	26
Low-grade glioma	PBTA	Eosinophil	LGG, other MAPK, CDKN2A/B	1
Low-grade glioma	PBTA	Eosinophil	LGG, other MAPK, H3	1
Low-grade glioma	PBTA	Eosinophil	LGG, other MAPK, IDH	1
Low-grade glioma	PBTA	Eosinophil	LGG, wildtype	53
Low-grade glioma	PBTA	Eosinophil	SEGA, RTK	1
Low-grade glioma	PBTA	Eosinophil	SEGA, wildtype	2
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, BRAF V600E	34
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, BRAF V600E, CDKN2A/B	8
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, BRAF V600E, other MAPK	2
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, BRAF/MAPK	3
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, FGFR	12
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, FGFR, NF1-germline	1
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, FGFR, NF1-somatic	1
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, IDH	8
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, KIAA1549-BRAF	189
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, KIAA1549-BRAF, BRAF V600E	2
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, KIAA1549-BRAF, CDKN2A/B	1
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, KIAA1549-BRAF, FGFR	2
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, KIAA1549-BRAF, RTK	8
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, KIAA1549-BRAF, other MAPK	3
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, MAPK	2
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, MYB/MYBL1	6
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, MYB/MYBL1, other MAPK	1
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, NF1-germline	6
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, NF1-germline, CDKN2A/B	3
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, NF1-germline, FGFR	2
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, NF1-germline, RTK, FGFR	1
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, NF1-germline, other MAPK	1
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, NF1-somatic	3
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, NF1-somatic, FGFR	9
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, NF1-somatic, NF1-germline	2
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, NF1-somatic, NF1-germline, CDKN2A/B	1
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, NF1-somatic, NF1-germline, FGFR	1
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, RTK	15
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, RTK, BRAF V600E	1
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, RTK, CDKN2A/B	1
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, To be classified	5
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, other MAPK	26
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, other MAPK, CDKN2A/B	1
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, other MAPK, H3	1
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, other MAPK, IDH	1
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	LGG, wildtype	53
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	SEGA, RTK	1
Low-grade glioma	PBTA	Granulocyte-monocyte progenitor	SEGA, wildtype	2
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, BRAF V600E	34
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, BRAF V600E, CDKN2A/B	8
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, BRAF V600E, other MAPK	2
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, BRAF/MAPK	3
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, FGFR	12
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, FGFR, NF1-germline	1
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, FGFR, NF1-somatic	1
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, IDH	8
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, KIAA1549-BRAF	189
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, KIAA1549-BRAF, BRAF V600E	2
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, KIAA1549-BRAF, CDKN2A/B	1
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, KIAA1549-BRAF, FGFR	2
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, KIAA1549-BRAF, RTK	8
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, KIAA1549-BRAF, other MAPK	3
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, MAPK	2
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, MYB/MYBL1	6
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, MYB/MYBL1, other MAPK	1
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, NF1-germline	6
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, NF1-germline, CDKN2A/B	3
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, NF1-germline, FGFR	2
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, NF1-germline, RTK, FGFR	1
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, NF1-germline, other MAPK	1
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, NF1-somatic	3
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, NF1-somatic, FGFR	9
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, NF1-somatic, NF1-germline	2
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, NF1-somatic, NF1-germline, CDKN2A/B	1
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, NF1-somatic, NF1-germline, FGFR	1
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, RTK	15
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, RTK, BRAF V600E	1
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, RTK, CDKN2A/B	1
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, To be classified	5
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, other MAPK	26
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, other MAPK, CDKN2A/B	1
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, other MAPK, H3	1
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, other MAPK, IDH	1
Low-grade glioma	PBTA	Hematopoietic stem cell	LGG, wildtype	53
Low-grade glioma	PBTA	Hematopoietic stem cell	SEGA, RTK	1
Low-grade glioma	PBTA	Hematopoietic stem cell	SEGA, wildtype	2
Low-grade glioma	PBTA	Macrophage	LGG, BRAF V600E	34
Low-grade glioma	PBTA	Macrophage	LGG, BRAF V600E, CDKN2A/B	8
Low-grade glioma	PBTA	Macrophage	LGG, BRAF V600E, other MAPK	2
Low-grade glioma	PBTA	Macrophage	LGG, BRAF/MAPK	3
Low-grade glioma	PBTA	Macrophage	LGG, FGFR	12
Low-grade glioma	PBTA	Macrophage	LGG, FGFR, NF1-germline	1
Low-grade glioma	PBTA	Macrophage	LGG, FGFR, NF1-somatic	1
Low-grade glioma	PBTA	Macrophage	LGG, IDH	8
Low-grade glioma	PBTA	Macrophage	LGG, KIAA1549-BRAF	189
Low-grade glioma	PBTA	Macrophage	LGG, KIAA1549-BRAF, BRAF V600E	2
Low-grade glioma	PBTA	Macrophage	LGG, KIAA1549-BRAF, CDKN2A/B	1
Low-grade glioma	PBTA	Macrophage	LGG, KIAA1549-BRAF, FGFR	2
Low-grade glioma	PBTA	Macrophage	LGG, KIAA1549-BRAF, RTK	8
Low-grade glioma	PBTA	Macrophage	LGG, KIAA1549-BRAF, other MAPK	3
Low-grade glioma	PBTA	Macrophage	LGG, MAPK	2
Low-grade glioma	PBTA	Macrophage	LGG, MYB/MYBL1	6
Low-grade glioma	PBTA	Macrophage	LGG, MYB/MYBL1, other MAPK	1
Low-grade glioma	PBTA	Macrophage	LGG, NF1-germline	6
Low-grade glioma	PBTA	Macrophage	LGG, NF1-germline, CDKN2A/B	3
Low-grade glioma	PBTA	Macrophage	LGG, NF1-germline, FGFR	2
Low-grade glioma	PBTA	Macrophage	LGG, NF1-germline, RTK, FGFR	1
Low-grade glioma	PBTA	Macrophage	LGG, NF1-germline, other MAPK	1
Low-grade glioma	PBTA	Macrophage	LGG, NF1-somatic	3
Low-grade glioma	PBTA	Macrophage	LGG, NF1-somatic, FGFR	9
Low-grade glioma	PBTA	Macrophage	LGG, NF1-somatic, NF1-germline	2
Low-grade glioma	PBTA	Macrophage	LGG, NF1-somatic, NF1-germline, CDKN2A/B	1
Low-grade glioma	PBTA	Macrophage	LGG, NF1-somatic, NF1-germline, FGFR	1
Low-grade glioma	PBTA	Macrophage	LGG, RTK	15
Low-grade glioma	PBTA	Macrophage	LGG, RTK, BRAF V600E	1
Low-grade glioma	PBTA	Macrophage	LGG, RTK, CDKN2A/B	1
Low-grade glioma	PBTA	Macrophage	LGG, To be classified	5
Low-grade glioma	PBTA	Macrophage	LGG, other MAPK	26
Low-grade glioma	PBTA	Macrophage	LGG, other MAPK, CDKN2A/B	1
Low-grade glioma	PBTA	Macrophage	LGG, other MAPK, H3	1
Low-grade glioma	PBTA	Macrophage	LGG, other MAPK, IDH	1
Low-grade glioma	PBTA	Macrophage	LGG, wildtype	53
Low-grade glioma	PBTA	Macrophage	SEGA, RTK	1
Low-grade glioma	PBTA	Macrophage	SEGA, wildtype	2
Low-grade glioma	PBTA	Macrophage M1	LGG, BRAF V600E	34
Low-grade glioma	PBTA	Macrophage M1	LGG, BRAF V600E, CDKN2A/B	8
Low-grade glioma	PBTA	Macrophage M1	LGG, BRAF V600E, other MAPK	2
Low-grade glioma	PBTA	Macrophage M1	LGG, BRAF/MAPK	3
Low-grade glioma	PBTA	Macrophage M1	LGG, FGFR	12
Low-grade glioma	PBTA	Macrophage M1	LGG, FGFR, NF1-germline	1
Low-grade glioma	PBTA	Macrophage M1	LGG, FGFR, NF1-somatic	1
Low-grade glioma	PBTA	Macrophage M1	LGG, IDH	8
Low-grade glioma	PBTA	Macrophage M1	LGG, KIAA1549-BRAF	189
Low-grade glioma	PBTA	Macrophage M1	LGG, KIAA1549-BRAF, BRAF V600E	2
Low-grade glioma	PBTA	Macrophage M1	LGG, KIAA1549-BRAF, CDKN2A/B	1
Low-grade glioma	PBTA	Macrophage M1	LGG, KIAA1549-BRAF, FGFR	2
Low-grade glioma	PBTA	Macrophage M1	LGG, KIAA1549-BRAF, RTK	8
Low-grade glioma	PBTA	Macrophage M1	LGG, KIAA1549-BRAF, other MAPK	3
Low-grade glioma	PBTA	Macrophage M1	LGG, MAPK	2
Low-grade glioma	PBTA	Macrophage M1	LGG, MYB/MYBL1	6
Low-grade glioma	PBTA	Macrophage M1	LGG, MYB/MYBL1, other MAPK	1
Low-grade glioma	PBTA	Macrophage M1	LGG, NF1-germline	6
Low-grade glioma	PBTA	Macrophage M1	LGG, NF1-germline, CDKN2A/B	3
Low-grade glioma	PBTA	Macrophage M1	LGG, NF1-germline, FGFR	2
Low-grade glioma	PBTA	Macrophage M1	LGG, NF1-germline, RTK, FGFR	1
Low-grade glioma	PBTA	Macrophage M1	LGG, NF1-germline, other MAPK	1
