sample_id	ras_score	tp53_score	nf1_score	ras_shuffle	tp53_shuffle	nf1_shuffle
BS_A4H0XQCR	0.5030359227174876	0.2950941251511553	0.5573800943200816	0.5668233205272412	0.5816032138646644	0.4622291031505254
BS_A52V3XJM	0.45757078616508984	0.5580546987872955	0.31471030592017296	0.463788801271311	0.6220914843385454	0.5115092273893833
BS_A76PNWQS	0.6029887255924389	0.11281408694625109	0.6324975323477159	0.5229593728127255	0.6268347260902061	0.49960606666645463
BS_A8XW5S0W	0.5308921948349463	0.3706512909398851	0.543565751147567	0.49921886298971135	0.5240279057509306	0.5770560534392704
BS_AB5PEQTJ	0.5548064888779456	0.6902549028945205	0.5750794978807173	0.3977482449438829	0.3732659759786799	0.5083219092653686
BS_AQJKXQ69	0.3706854181650209	0.6039036688494461	0.5659042445251299	0.3703797387738819	0.6986319179660239	0.5224917594893547
BS_AZQM1JJH	0.6128227840766713	0.6753599043503554	0.6902122202391311	0.60592038284963	0.3574106358161138	0.6241620185917595
BS_BK0HGRXM	0.2891508879027445	0.48965844736952724	0.45499326622792696	0.4945667370131705	0.4211191278482012	0.5166231433234841
BS_BKTREQVQ	0.4888489762190212	0.5390541982034883	0.4607274693220453	0.5739025613410844	0.5881570255787998	0.6019981815707083
BS_BW79W2PD	0.3192322195435074	0.7498700660676145	0.36251804769661367	0.3656354776850927	0.7396498702484509	0.35452434365556534
BS_CF63VG3S	0.5173319531550693	0.5025680760693234	0.5032113675853035	0.538024297107649	0.41004010423434234	0.46889427583268123
BS_CG1RG607	0.27574589703135083	0.5601869958473908	0.4910111377058462	0.43179258242352625	0.6144851954097162	0.5758360505370959
BS_CG6R2RED	0.559915037501894	0.2282961449482755	0.48919671361780814	0.39274699317219763	0.3484725023397897	0.47020225435894886
BS_CVEDJGHZ	0.5388414629575048	0.5128173612495568	0.6000676058566725	0.5510860059431999	0.6584423937344513	0.4574737281332982
BS_CZPQ493E	0.34680909639674407	0.5120367205529879	0.44947379984992086	0.6217603893937012	0.6054824285415263	0.4809335453762157
BS_DK87G2MP	0.3833760160573956	0.571190888716367	0.48129442977153103	0.2276775121092105	0.7146830476364847	0.44817807269287696
BS_DNZVP92S	0.946951441286671	0.07758824841680745	0.7074019517890117	0.36659048130498456	0.810051569448423	0.5286512266907347
BS_DR079H0D	0.4623250041942175	0.6958756280528365	0.44738984507914886	0.385582072086652	0.5926152205366633	0.4239789775012459
BS_DS4Z2VBP	0.3607356485526965	0.5719530124304585	0.4650293921413806	0.42354845466378294	0.7931377615268335	0.5468657136753683
BS_E2W0TCTA	0.6618989449654659	0.29915209738089693	0.3976989283686575	0.5141377272277657	0.5029402365701012	0.45064911556206777
BS_E7NVYA6G	0.41790505634126784	0.5230451727488518	0.43037177647458846	0.27637300532237474	0.36801636609933436	0.4511626662000425
BS_EB0XRBT9	0.5991901350565201	0.1556083900108416	0.7175136884736099	0.5072386843785743	0.5461617159516241	0.5043756199952593
BS_ENEYB4TG	0.38009000718678104	0.659635963331327	0.4757613781965264	0.6330073859786257	0.6900788663758333	0.5826417110739761
BS_EV9MAQXE	0.7949188970973595	0.11973401531471164	0.8312791700135345	0.593602903169754	0.5380159714478023	0.44680442867137454
BS_F21R36MM	0.34140588789950926	0.5349531999304199	0.45655597691475686	0.6890465180087412	0.4434783014795238	0.4207938731685136
BS_F77MGAQT	0.5297166585461823	0.15019413264733805	0.6773868911860295	0.5190698017525718	0.416646080263452	0.4791488609719868
BS_FZ62GZGV	0.6770789252411251	0.24726421465619988	0.5974290510498511	0.5330815162353678	0.7286157141380485	0.5643525810496097
BS_G1E5DATJ	0.5508066565350963	0.8306094921100624	0.48205633004220877	0.39196230057203024	0.4914546985942779	0.5386032644766516
BS_GPYVYKP2	0.48724774188399833	0.17444293218523937	0.39678415783272314	0.7307288935775526	0.26474429782055947	0.5013829547068805
BS_H08FEN68	0.31403152588958616	0.3066685742141936	0.421534627851591	0.5020691668549434	0.7210226675386358	0.39472157657930024
BS_H0WF1WHE	0.27772576089930673	0.49515883290652435	0.45751306631492766	0.4661998361699957	0.30098408881824484	0.49340346763075155
BS_HJV0J603	0.5338363007943389	0.8233129984751677	0.42320195444584535	0.5455108127355425	0.4974982891059394	0.5844754971531982
BS_HRJ9145M	0.3402711712227254	0.4637417819129382	0.515442377310651	0.41374261265594436	0.32919323562787534	0.361826733524948
BS_HTV7WWZJ	0.6004629328724966	0.9310766009588796	0.48705776939025697	0.4141361629050238	0.4854010050057268	0.4280081773262519
BS_HVB0N4A3	0.6549158731787879	0.8292158229299734	0.536877347428576	0.5339303273797567	0.27204459162484684	0.35134185846129434
BS_HVGKX0WY	0.4014657704437534	0.6388841244225272	0.38882762952409694	0.39246848897766623	0.5276364515779489	0.438796532583304
BS_HY2GHM23	0.5081102994640722	0.7534772027466531	0.43266324075855367	0.3549006747853838	0.580406956178073	0.48536996069839894
BS_HZ9AYDCQ	0.3157875384203481	0.8518268579363689	0.4535326091052265	0.5647532178188823	0.31847804184413503	0.5624525529510562
BS_JE6RR750	0.34984953339215435	0.6817547113880924	0.27360959128350315	0.5623864336445094	0.39381517335123206	0.38103384380547933
BS_JHTBR7DW	0.5730322678399474	0.32615586008343095	0.4733296115391762	0.5642694639560041	0.5999498457980453	0.4274053749768684
BS_JP95KMRD	0.5419496634099723	0.7105760904697181	0.46587467416458306	0.3597972030226887	0.5790225351677337	0.5013676618609525
