fpr	tpr	threshold	gene	shuffled	auroc
0.0	0.0	1.8957295398705183	TP53	True	0.5138637198119129
0.0006277463904582549	0.0	0.8957295398705184	TP53	True	0.5138637198119129
0.0012554927809165098	0.0	0.881312323334091	TP53	True	0.5138637198119129
0.0018832391713747645	0.0	0.8379480933055469	TP53	True	0.5138637198119129
0.0025109855618330196	0.0	0.8336629418636601	TP53	True	0.5138637198119129
0.003138731952291274	0.0	0.8322971492275028	TP53	True	0.5138637198119129
0.003766478342749529	0.0	0.8276620729983954	TP53	True	0.5138637198119129
0.004394224733207784	0.0	0.8236875667862241	TP53	True	0.5138637198119129
0.005021971123666039	0.0	0.8209282097955163	TP53	True	0.5138637198119129
0.005649717514124294	0.0	0.8207302360201576	TP53	True	0.5138637198119129
0.005649717514124294	0.018867924528301886	0.8203475747028268	TP53	True	0.5138637198119129
0.006277463904582548	0.018867924528301886	0.8164384137985361	TP53	True	0.5138637198119129
0.006905210295040804	0.018867924528301886	0.8154018879150345	TP53	True	0.5138637198119129
0.007532956685499058	0.018867924528301886	0.8088184076052689	TP53	True	0.5138637198119129
0.008160703075957313	0.018867924528301886	0.8031498958276514	TP53	True	0.5138637198119129
0.008788449466415568	0.018867924528301886	0.8026517655136173	TP53	True	0.5138637198119129
0.009416195856873822	0.018867924528301886	0.8009090605740723	TP53	True	0.5138637198119129
0.010043942247332079	0.018867924528301886	0.7997618946100081	TP53	True	0.5138637198119129
0.010671688637790333	0.018867924528301886	0.7981858940628307	TP53	True	0.5138637198119129
0.011299435028248588	0.018867924528301886	0.7967767366054593	TP53	True	0.5138637198119129
0.011927181418706842	0.018867924528301886	0.7953393241091955	TP53	True	0.5138637198119129
0.012554927809165096	0.018867924528301886	0.7939926693682741	TP53	True	0.5138637198119129
0.013182674199623353	0.018867924528301886	0.793911679812739	TP53	True	0.5138637198119129
0.013810420590081607	0.018867924528301886	0.7921576014947506	TP53	True	0.5138637198119129
0.014438166980539862	0.018867924528301886	0.7908097654031013	TP53	True	0.5138637198119129
0.014438166980539862	0.03773584905660377	0.7902398530385677	TP53	True	0.5138637198119129
0.015065913370998116	0.03773584905660377	0.788646628537547	TP53	True	0.5138637198119129
0.015693659761456372	0.03773584905660377	0.7883937744749431	TP53	True	0.5138637198119129
0.016321406151914627	0.03773584905660377	0.7879089181122962	TP53	True	0.5138637198119129
0.01694915254237288	0.03773584905660377	0.7829063790781693	TP53	True	0.5138637198119129
0.017576898932831136	0.03773584905660377	0.7810820302697266	TP53	True	0.5138637198119129
