fpr	tpr	threshold	gene	shuffled	auroc
0.0	0.0	1.8560701682280731	TP53	True	0.5811965811965811
0.0	0.058823529411764705	0.8560701682280731	TP53	True	0.5811965811965811
0.004273504273504274	0.058823529411764705	0.8388334836379918	TP53	True	0.5811965811965811
0.008547008547008548	0.058823529411764705	0.8007574346937429	TP53	True	0.5811965811965811
0.01282051282051282	0.058823529411764705	0.7969059251467459	TP53	True	0.5811965811965811
0.017094017094017096	0.058823529411764705	0.7955223644175103	TP53	True	0.5811965811965811
0.021367521367521368	0.058823529411764705	0.7815468523837191	TP53	True	0.5811965811965811
0.02564102564102564	0.058823529411764705	0.7683197845781059	TP53	True	0.5811965811965811
0.02564102564102564	0.11764705882352941	0.7648807182829379	TP53	True	0.5811965811965811
0.029914529914529916	0.11764705882352941	0.7628234302352702	TP53	True	0.5811965811965811
0.03418803418803419	0.11764705882352941	0.755064954753159	TP53	True	0.5811965811965811
0.03418803418803419	0.17647058823529413	0.743209425016523	TP53	True	0.5811965811965811
0.038461538461538464	0.17647058823529413	0.742429966061846	TP53	True	0.5811965811965811
0.042735042735042736	0.17647058823529413	0.7417423009233802	TP53	True	0.5811965811965811
0.04700854700854701	0.17647058823529413	0.7414952778491408	TP53	True	0.5811965811965811
0.05128205128205128	0.17647058823529413	0.7391295608412451	TP53	True	0.5811965811965811
0.05555555555555555	0.17647058823529413	0.7370608125561839	TP53	True	0.5811965811965811
0.05982905982905983	0.17647058823529413	0.7342473401786338	TP53	True	0.5811965811965811
0.0641025641025641	0.17647058823529413	0.7312228499847024	TP53	True	0.5811965811965811
0.06837606837606838	0.17647058823529413	0.7296273500833279	TP53	True	0.5811965811965811
0.07264957264957266	0.17647058823529413	0.7278858072231702	TP53	True	0.5811965811965811
0.07692307692307693	0.17647058823529413	0.7221664312681764	TP53	True	0.5811965811965811
0.07692307692307693	0.23529411764705882	0.7139567373502128	TP53	True	0.5811965811965811
0.0811965811965812	0.23529411764705882	0.708859090975742	TP53	True	0.5811965811965811
0.08547008547008547	0.23529411764705882	0.7082039012376015	TP53	True	0.5811965811965811
0.08974358974358974	0.23529411764705882	0.7051171058270048	TP53	True	0.5811965811965811
0.09401709401709402	0.23529411764705882	0.7047155067970562	TP53	True	0.5811965811965811
0.09829059829059829	0.23529411764705882	0.702714252805284	TP53	True	0.5811965811965811
0.10256410256410256	0.23529411764705882	0.694143778131247	TP53	True	0.5811965811965811
0.10683760683760683	0.23529411764705882	0.6924130712785311	TP53	True	0.5811965811965811
0.1111111111111111	0.23529411764705882	0.6919610298762139	TP53	True	0.5811965811965811
0.1111111111111111	0.29411764705882354	0.6901660998071623	TP53	True	0.5811965811965811
0.11538461538461539	0.29411764705882354	0.6785068126918392	TP53	True	0.5811965811965811
0.11965811965811966	0.29411764705882354	0.6716540688653235	TP53	True	0.5811965811965811
0.12393162393162394	0.29411764705882354	0.6697994926040564	TP53	True	0.5811965811965811
0.1282051282051282	0.29411764705882354	0.6685186733812981	TP53	True	0.5811965811965811
0.13247863247863248	0.29411764705882354	0.6666490604656747	TP53	True	0.5811965811965811
0.13675213675213677	0.29411764705882354	0.6665741008257258	TP53	True	0.5811965811965811
0.14102564102564102	0.29411764705882354	0.6657803545136802	TP53	True	0.5811965811965811
0.1452991452991453	0.29411764705882354	0.6590565859261156	TP53	True	0.5811965811965811
0.14957264957264957	0.29411764705882354	0.6581255008993084	TP53	True	0.5811965811965811
0.15384615384615385	0.29411764705882354	0.6576782781768132	TP53	True	0.5811965811965811
0.15384615384615385	0.35294117647058826	0.6567857542050541	TP53	True	0.5811965811965811
0.1581196581196581	0.35294117647058826	0.6552239114666764	TP53	True	0.5811965811965811
0.1623931623931624	0.35294117647058826	0.6518708299840363	TP53	True	0.5811965811965811
0.16666666666666666	0.35294117647058826	0.6509662967351968	TP53	True	0.5811965811965811
0.17094017094017094	0.35294117647058826	0.6485704113112667	TP53	True	0.5811965811965811
0.1752136752136752	0.35294117647058826	0.6451155316991909	TP53	True	0.5811965811965811
0.1794871794871795	0.35294117647058826	0.6401823197985265	TP53	True	0.5811965811965811
0.18376068376068377	0.35294117647058826	0.6396888183007139	TP53	True	0.5811965811965811
0.18803418803418803	0.35294117647058826	0.6391158972626462	TP53	True	0.5811965811965811
0.19230769230769232	0.35294117647058826	0.6314435402249369	TP53	True	0.5811965811965811
0.19658119658119658	0.35294117647058826	0.6283024831792734	TP53	True	0.5811965811965811
0.20085470085470086	0.35294117647058826	0.6202908741112819	TP53	True	0.5811965811965811
0.20512820512820512	0.35294117647058826	0.6184785872761467	TP53	True	0.5811965811965811
0.2094017094017094	0.35294117647058826	0.6182185372711344	TP53	True	0.5811965811965811
0.21367521367521367	0.35294117647058826	0.6174171123821451	TP53	True	0.5811965811965811
0.21794871794871795	0.35294117647058826	0.6171621762295794	TP53	True	0.5811965811965811
0.2222222222222222	0.35294117647058826	0.6158189546503907	TP53	True	0.5811965811965811
0.2264957264957265	0.35294117647058826	0.6153859116937827	TP53	True	0.5811965811965811
0.23076923076923078	0.35294117647058826	0.6149131611744724	TP53	True	0.5811965811965811
0.23504273504273504	0.35294117647058826	0.613696125637416	TP53	True	0.5811965811965811
0.23931623931623933	0.35294117647058826	0.6130149878625366	TP53	True	0.5811965811965811
0.24358974358974358	0.35294117647058826	0.611915984125907	TP53	True	0.5811965811965811
0.24786324786324787	0.35294117647058826	0.6101744510386587	TP53	True	0.5811965811965811
0.25213675213675213	0.35294117647058826	0.6078251664822375	TP53	True	0.5811965811965811
0.2564102564102564	0.35294117647058826	0.6067422517763498	TP53	True	0.5811965811965811
0.2606837606837607	0.35294117647058826	0.6059947618001262	TP53	True	0.5811965811965811
0.2606837606837607	0.4117647058823529	0.6059801630431477	TP53	True	0.5811965811965811
0.26495726495726496	0.4117647058823529	0.6055647198188158	TP53	True	0.5811965811965811
0.2692307692307692	0.4117647058823529	0.6053968933491618	TP53	True	0.5811965811965811
