sample_id	ras_score	tp53_score	nf1_score	ras_shuffle	tp53_shuffle	nf1_shuffle
BS_Z85M2R3N	0.3115285050720302	0.4090758177784406	0.44215154559705144	0.39375076526125063	0.6281862559845456	0.41133992086969096
TARGET-10-PATBYK-09A-01R	0.3928045838345805	0.3419649025003513	0.451853824718958	0.5803784733298435	0.5598145667658599	0.47028872368530594
TARGET-10-PATZFF-09A-01R	0.37278226213737153	0.5532186016974832	0.47017259192336164	0.3444942174029112	0.5583405629578249	0.6483023263674472
TARGET-15-SJMPAL016447-09A-01R	0.45988986387201153	0.6016386593415403	0.44196571858826833	0.3283089227324844	0.5934322608089501	0.41016423278501046
TARGET-15-SJMPAL041119-09A-01R	0.5121333967629925	0.5190224464554685	0.49943201985636243	0.49991728685648473	0.5811675466235089	0.5440211375193896
TARGET-15-SJMPAL041119-09B-01R	0.890708342018567	0.313907628483535	0.5198136970211031	0.49587179216994887	0.20007676887660633	0.3899108476121464
TARGET-15-SJMPAL042946-04B-01R	0.6458885894458847	0.7962267962395444	0.36675656703786425	0.2698322288882278	0.3587883028928429	0.48237959083933857
TARGET-15-SJMPAL042946-09A-01R	0.41817942710933986	0.45034025461474914	0.45597589392904436	0.575774560715461	0.4288076676128813	0.48505287162769684
TARGET-15-SJMPAL042946-09B-01R	0.6791006047253344	0.24901722027685255	0.37495279365835527	0.4856049900873676	0.6306678226602699	0.5760263667419218
TARGET-15-SJMPAL043770-09B-01R	0.8045857043427371	0.4150985887173752	0.4503240724390641	0.3262264081300222	0.3797957977515771	0.4497006031566306
TARGET-15-SJMPAL043773-03B-01R	0.9388413750804723	0.7950254512912152	0.44801527329612295	0.5295849968508947	0.6198419526656745	0.5387394412020193
TARGET-15-SJMPAL043773-40A-01R	0.4434055991467688	0.6701291439502729	0.4399399958637385	0.5909508493420125	0.26236818976753723	0.5831087483443559
