fpr	tpr	threshold	gene	shuffled	auroc
0.0	0.0	1.936317152475171	TP53	False	0.8286435786435786
0.007936507936507936	0.0	0.936317152475171	TP53	False	0.8286435786435786
0.007936507936507936	0.045454545454545456	0.9301698829136622	TP53	False	0.8286435786435786
0.015873015873015872	0.045454545454545456	0.8749209125717151	TP53	False	0.8286435786435786
0.015873015873015872	0.09090909090909091	0.8566770942385593	TP53	False	0.8286435786435786
0.015873015873015872	0.13636363636363635	0.8552935523025542	TP53	False	0.8286435786435786
0.023809523809523808	0.13636363636363635	0.8506701127006752	TP53	False	0.8286435786435786
0.023809523809523808	0.18181818181818182	0.8476109801881747	TP53	False	0.8286435786435786
0.023809523809523808	0.22727272727272727	0.8361057630333318	TP53	False	0.8286435786435786
0.031746031746031744	0.22727272727272727	0.8261595359469407	TP53	False	0.8286435786435786
0.031746031746031744	0.2727272727272727	0.8261133847132425	TP53	False	0.8286435786435786
0.031746031746031744	0.3181818181818182	0.8260042883022332	TP53	False	0.8286435786435786
0.031746031746031744	0.36363636363636365	0.8232195429556565	TP53	False	0.8286435786435786
0.03968253968253968	0.36363636363636365	0.817087446676035	TP53	False	0.8286435786435786
0.047619047619047616	0.36363636363636365	0.8004511165233056	TP53	False	0.8286435786435786
0.05555555555555555	0.36363636363636365	0.7967161681260433	TP53	False	0.8286435786435786
0.06349206349206349	0.36363636363636365	0.7811932831301219	TP53	False	0.8286435786435786
0.07142857142857142	0.36363636363636365	0.7776039406449609	TP53	False	0.8286435786435786
0.07936507936507936	0.36363636363636365	0.7770692007483055	TP53	False	0.8286435786435786
0.07936507936507936	0.4090909090909091	0.7732449832858115	TP53	False	0.8286435786435786
0.07936507936507936	0.45454545454545453	0.7616292260963555	TP53	False	0.8286435786435786
0.0873015873015873	0.45454545454545453	0.7515182652449479	TP53	False	0.8286435786435786
0.09523809523809523	0.45454545454545453	0.749043610432465	TP53	False	0.8286435786435786
0.10317460317460317	0.45454545454545453	0.7467900696344072	TP53	False	0.8286435786435786
0.1111111111111111	0.45454545454545453	0.7464230332743673	TP53	False	0.8286435786435786
0.11904761904761904	0.45454545454545453	0.745865022484582	TP53	False	0.8286435786435786
0.12698412698412698	0.45454545454545453	0.7445372019337981	TP53	False	0.8286435786435786
0.12698412698412698	0.5	0.7330039377979024	TP53	False	0.8286435786435786
0.1349206349206349	0.5	0.7329771997205957	TP53	False	0.8286435786435786
0.14285714285714285	0.5	0.7296926814149103	TP53	False	0.8286435786435786
0.14285714285714285	0.5454545454545454	0.7283793455580151	TP53	False	0.8286435786435786
0.15079365079365079	0.5454545454545454	0.7255197187629414	TP53	False	0.8286435786435786
0.15079365079365079	0.5909090909090909	0.7093609352624229	TP53	False	0.8286435786435786
0.15873015873015872	0.5909090909090909	0.7088947070127167	TP53	False	0.8286435786435786
0.16666666666666666	0.5909090909090909	0.7059545814157622	TP53	False	0.8286435786435786
0.1746031746031746	0.5909090909090909	0.6960923167227208	TP53	False	0.8286435786435786
0.18253968253968253	0.5909090909090909	0.6952457705527726	TP53	False	0.8286435786435786
0.19047619047619047	0.5909090909090909	0.6941187291547231	TP53	False	0.8286435786435786
0.1984126984126984	0.5909090909090909	0.6867140499562759	TP53	False	0.8286435786435786
0.20634920634920634	0.5909090909090909	0.6848395383815775	TP53	False	0.8286435786435786
0.20634920634920634	0.6363636363636364	0.6813170601673648	TP53	False	0.8286435786435786
