sample_id	ras_score	tp53_score	nf1_score	ras_shuffle	tp53_shuffle	nf1_shuffle
TARGET-10-PANTSM-04A-01R	0.5081052687585775	0.5921981093612004	0.5114327909555211	0.42075966976048745	0.5303293312826043	0.4583239097820288
TARGET-10-PANTSM-09A-01R	0.38611362657240866	0.6651757399287634	0.49751321115775227	0.6126443825461458	0.450362667149157	0.5298291183162911
TARGET-10-PANTTZ-09B-01R	0.37573233874184353	0.09077496903662094	0.4806797186933495	0.5994389440759471	0.545584469655046	0.49122448306019967
TARGET-10-PANUHA-09A-01R	0.33443342768582157	0.6928833998934675	0.39511813068326407	0.8810720108486191	0.7473655823675497	0.487236020558734
TARGET-10-PANUSN-03A-01R	0.3994915024690998	0.6994808767134811	0.5695445273539038	0.7453767950459386	0.43580762378201304	0.5733813476555585
TARGET-10-PANUSN-04A-01R	0.35859196681227135	0.5550396283198965	0.46184179599477215	0.6091635723531588	0.42837976017920604	0.3604927938298881
TARGET-10-PANUUF-09A-02R	0.3537219727029376	0.5458369201073197	0.5273997564476287	0.41820317155883274	0.22377647486600344	0.5597790056214321
TARGET-10-PANWEZ-09B-01R	0.42463897862185096	0.5942227150403642	0.4080939094301993	0.4828083697495688	0.6397191704568558	0.6842286914372181
TARGET-10-PANWFB-09A-01R	0.4040918213430919	0.5607172672509908	0.5903342072129624	0.5026420407599089	0.7210783070719118	0.3922779424554898
TARGET-10-PANWHJ-09A-01R	0.46842859924056185	0.4744129325678569	0.49672841567328113	0.2952501866504972	0.321965386861239	0.5431985048903697
TARGET-10-PANWHW-09A-01R	0.3707568123410714	0.7016783177002072	0.47999921159246717	0.2992414163853754	0.5721081608812	0.6172436940194254
TARGET-10-PANWVW-09A-01R	0.5463393406679683	0.4526850323259378	0.4831108541771897	0.39745045493470105	0.7586730180680215	0.412030978684162
TARGET-10-PANWYH-09A-02R	0.38556279060651344	0.3566880289100927	0.466597565199907	0.5636435533119359	0.44811570328819383	0.43606583037427377
TARGET-10-PANWYH-09B-01R	0.5035055205984165	0.05871515846937371	0.3883122869031601	0.29538267458815487	0.16890582007470945	0.4952607849770242
TARGET-10-PANXDB-03A-01R	0.5254563672728514	0.8262890144578195	0.28339890449362826	0.4565798538124788	0.614966124130473	0.5431270367902564
TARGET-10-PANXDR-09A-01R	0.48891996641784313	0.6766224411173488	0.5365210307258624	0.5309510524278859	0.5765189078641751	0.6335029630902359
TARGET-10-PANXPE-04A-01R	0.4592183110800319	0.557168674447321	0.527338127490715	0.33869244546800203	0.6116071852045148	0.5060334613766744
TARGET-10-PANYEJ-09A-01R	0.2875103834762864	0.6250288941316805	0.46280658695638205	0.50426398365883	0.4432391163105823	0.48118586870376945
TARGET-10-PANYGB-04A-01R	0.5288336302642479	0.6903974190409617	0.6634306572011069	0.4129391120012415	0.5537866074873788	0.6093140962541518
TARGET-10-PANYGB-09A-01R	0.3561964355177355	0.5876555140516174	0.47807104357197333	0.5807044572313768	0.2641406528886738	0.5008784600360882
TARGET-10-PANYYV-04A-01R	0.34998045311995507	0.3298204896428737	0.4929283791204234	0.709053597564228	0.5001841287651213	0.5114735837853708
TARGET-10-PANYZE-09A-01R	0.46927025896962454	0.31176122318444655	0.45108055667551633	0.21618582412272727	0.5959025035540682	0.525509800773156
TARGET-10-PANZPJ-04A-01R	0.38307204145198864	0.5208586619984903	0.4587138430532334	0.4604151238045082	0.5661421284104431	0.48794582883523013
TARGET-10-PANZPJ-09A-02R	0.3526959524460961	0.5584977338151816	0.42715717831960365	0.4459570888162857	0.46787549951623675	0.44522107122610255
TARGET-10-PANZXZ-03A-02R	0.4627359964777222	0.5179799708171599	0.43797243669442515	0.7435636515505167	0.5999208249862908	0.4832011206900642
TARGET-10-PAPACP-04A-02R	0.05860567742707591	0.2485963106160615	0.6257605427717801	0.5573117738639595	0.5729768785594788	0.3297054208214542
TARGET-10-PAPAGK-04A-01R	0.45005049682657766	0.600477730593953	0.5145159006750516	0.3447885780926897	0.6788548679172404	0.35099473059427216
TARGET-10-PAPAGK-09A-01R	0.39665960534901323	0.5458030529974719	0.4724170004520821	0.4142958789285059	0.6480371936624814	0.4527837997286636
TARGET-10-PAPAIZ-09A-01R	0.3968282890290403	0.26139330702243047	0.4683001232395037	0.7034644915742715	0.12884064560576428	0.6039750363915253
TARGET-10-PAPAXK-09B-01R	0.5995925820666534	0.24362093060274637	0.4752786842489367	0.6101345589874115	0.5587984076937962	0.4901241168526049
TARGET-10-PAPBCI-09A-01R	0.47995063705674573	0.5061102257018681	0.45588356629726295	0.39696279336074025	0.6421636021914159	0.6523837832207774
TARGET-10-PAPBES-03A-01R	0.3672592661873337	0.3842031106703129	0.4428881953454137	0.4812537023479599	0.16867491195512488	0.4236879982006003
TARGET-10-PAPBFN-09A-01R	0.44963794966519205	0.543247200663334	0.5284879471285223	0.4510566411054917	0.5593321700337697	0.3817311793138831
TARGET-10-PAPBSY-09A-01R	0.3879026452647127	0.5616698674477631	0.5745048691953997	0.4347400397868148	0.6725999163933134	0.5880125476120506
TARGET-10-PAPBZK-09A-01R	0.38748113021882513	0.5240825887024662	0.46410700048497366	0.5486977188508523	0.5764625857877395	0.4980678262981551
TARGET-10-PAPCUR-09A-01R	0.36916671357809905	0.5555908627029276	0.46865346154476367	0.5427915541245217	0.3026749210220924	0.4425279403675625
TARGET-10-PAPCVZ-04A-01R	0.4123940862476948	0.3727544042457045	0.47857454373307595	0.4290014338746777	0.6557404397405565	0.4809693333982931
TARGET-10-PAPDKJ-09A-01R	0.3541196676396359	0.5627663015075487	0.4464895432436863	0.7148188804314594	0.6829027753692128	0.4824835024333852
TARGET-10-PAPDUF-09A-01R	0.4612675040717167	0.32902080152476215	0.47839586278490015	0.5474220856981962	0.4595202736539145	0.4497410415274743
TARGET-10-PAPDUV-04A-01R	0.4180683055051643	0.5169681448949955	0.4341421555831566	0.3219848195424247	0.4908863524220246	0.5042554070024162
TARGET-10-PAPDUV-09A-02R	0.434285893028882	0.5163673220751989	0.40570853095417775	0.3141961268401731	0.785114187189793	0.5569701206817785
TARGET-10-PAPDWT-04A-01R	0.39866115298729976	0.5907444912969996	0.5201988030990884	0.40186230045903865	0.5565881877909449	0.3978589061267441
TARGET-10-PAPEAB-04A-01R	0.43141541412434775	0.2136641766380206	0.5185372828258386	0.5256869301858452	0.4661536580786805	0.3898797862193163
TARGET-10-PAPECF-04A-01R	0.3990735290231066	0.5177543914945384	0.4065739783022432	0.4916134197832121	0.5789655225175965	0.49170381792663936
TARGET-10-PAPECF-09A-01R	0.38537646021282906	0.5434427107415465	0.4800815297178973	0.525172611641169	0.6726430061157987	0.4843270003787081
TARGET-10-PAPEFH-04A-01R	0.16127332909592831	0.6160106704544002	0.44464794679229813	0.48547618395090464	0.48869400265075225	0.4965734983228273
TARGET-10-PAPEFH-09A-01R	0.30914833514435547	0.5385338830907522	0.4437015059034261	0.302520468999418	0.27589744573119074	0.48301687183051634
TARGET-10-PAPEJN-04A-01R	0.3805667344235938	0.6300160445963745	0.45930097114278406	0.43782599726449867	0.6179368235059246	0.5022939614433161
TARGET-10-PAPEJN-09A-01R	0.4024466273485931	0.1828527209481393	0.41295929650319463	0.5349568548591556	0.24765308238983652	0.2466563722916834
TARGET-10-PAPESW-09A-02R	0.31362704751887294	0.4251521310746621	0.43916162768825384	0.7396697203179877	0.4651630163128625	0.4669667676683989
TARGET-10-PAPEWB-09A-01R	0.537624888124437	0.4500249247646068	0.5337062193216969	0.4311893542602732	0.6182179239541838	0.4562270583914832
TARGET-10-PAPFWH-09A-01R	0.35110758027407674	0.49665485903576556	0.43463009181818885	0.3608387269546013	0.5744324331443702	0.4714106141519989
TARGET-10-PAPFXN-09A-01R	0.32829167321267283	0.5426041285539286	0.4737061641455486	0.7188740914012764	0.7073491971846246	0.6139723584291901
TARGET-10-PAPGFP-04A-01R	0.45793284125297556	0.5776134108230859	0.5003805051111703	0.578933598524035	0.28267925467854016	0.475889230237654
TARGET-10-PAPGFP-09A-02R	0.3749271054913803	0.48017127015076116	0.3981417472611243	0.5714888783314511	0.360997482369609	0.3583044462291894
TARGET-10-PAPGGT-03A-01R	0.48547972644425036	0.3170412599742147	0.4664667600684224	0.5479428742087562	0.456026015148094	0.5255526137498767
TARGET-10-PAPGNC-03A-02R	0.4472789896347598	0.431911460966878	0.353155017465516	0.7277740518291174	0.4526901826518675	0.5160314695639585
TARGET-10-PAPGYC-09A-01R	0.39577279224049006	0.3231982596949442	0.4644378282258831	0.5064088861547914	0.5572617982989257	0.41567909396544617
TARGET-10-PAPHEK-03A-01R	0.4511255923510641	0.48490985804556214	0.4931741916967054	0.43339048896738663	0.6040486913147796	0.45399032313056
TARGET-10-PAPHGD-09A-01R	0.6194006113096132	0.2967684877370955	0.4957635313982869	0.4207013661646677	0.44484704058089564	0.46027372576640957
TARGET-10-PAPHJF-04A-01R	0.5472568684639216	0.21492478953995886	0.4155843082445226	0.5794565862900999	0.2599235677352213	0.49356573615534044
TARGET-10-PAPHJF-09A-01R	0.458340540452205	0.39021391359339125	0.46777290809824745	0.6491350598646025	0.6864537134282284	0.46583690734953753
TARGET-10-PAPHMH-09A-02R	0.4424658400514012	0.6482294942520778	0.5682425362328158	0.6389365082022596	0.5768658331976338	0.4868705570250031
TARGET-10-PAPHPX-03B-01R	0.5070515487222228	0.32656590613733555	0.4767210511821921	0.5922274078417139	0.5939267716809975	0.47742667815891393
TARGET-10-PAPHYN-09B-01R	0.5648126832882925	0.19833942028714635	0.4653828864569187	0.37566318779624736	0.6348701832435822	0.5690505914455596
TARGET-10-PAPHZT-09A-01R	0.3913832493295342	0.5031097761188734	0.4441288291350624	0.602509393556391	0.28516637338662604	0.42779887822808876
TARGET-10-PAPIJB-04A-01R	0.39098598194261835	0.29533984025863314	0.49473228349139015	0.48061342024087206	0.5082957699156174	0.48414453856446504
TARGET-10-PAPIJM-09A-01R	0.41786133656505337	0.5647222121767361	0.5719382053200531	0.481430594666447	0.4820638392120861	0.5039893282836084
TARGET-10-PAPIRZ-09A-01R	0.4627501703222129	0.4611118808630804	0.5440619872353972	0.3887670781621626	0.3458350782762583	0.5352135005481047
TARGET-10-PAPISG-04A-01R	0.3681887098873285	0.27650941682565877	0.4916262246490209	0.4892873763994557	0.5479965805223551	0.5819439802945106
TARGET-10-PAPIYG-03B-01R	0.540365916395548	0.327003317575292	0.49001672130999513	0.3047533138913331	0.5218248331765363	0.5085138941317935
TARGET-10-PAPJHB-04A-02R	0.40098316140676393	0.41014649550303317	0.4732045190057618	0.564118591760419	0.540564871375223	0.5007717675694741
TARGET-10-PAPJHB-09A-01R	0.4114144469587134	0.3907059634505695	0.48483110745366614	0.4035669980645626	0.3991481164925636	0.4570762449348733
TARGET-10-PAPJHR-09A-01R	0.3858370337763888	0.8810191006336695	0.4504572660731972	0.5177477754956703	0.4338705993596383	0.5425746479428636
TARGET-10-PAPJIB-04A-01R	0.33830949696103046	0.34831985097207624	0.48753304745403775	0.5195460630263755	0.6118132582234986	0.4767393670970823
TARGET-10-PAPJIB-09A-01R	0.40677649338995264	0.5169795089083266	0.45810702513668844	0.5492679129309443	0.5962785146866539	0.5044794674782492
TARGET-10-PAPJXI-04A-01R	0.44946423825902465	0.25676837182358697	0.45187758144470125	0.5129337780957478	0.5708265834647624	0.6846913974673221
TARGET-10-PAPJXI-09A-01R	0.3622353614182111	0.3515174679999649	0.4767013007398706	0.45974342488448067	0.589800717880656	0.413460806794986
TARGET-10-PAPKNC-09A-01R	0.5168429970910072	0.5194303539713239	0.5238859789543311	0.49095567252842165	0.4116629933242259	0.5387409763458576
TARGET-10-PAPKNJ-09B-01R	0.4335190963559026	0.0703328191526009	0.4122523744978504	0.5212902004308483	0.7939632403612242	0.4254157180457152
TARGET-10-PAPLDL-03A-01R	0.4328421066579586	0.5518063202422444	0.406614411790242	0.4644415338559034	0.6642143352463864	0.6607247105338572
TARGET-10-PAPLDL-04A-01R	0.419585644852944	0.46946000632489127	0.4577760048153154	0.3095202722454068	0.3491488006334085	0.5446120968993639
TARGET-10-PAPLDM-04A-01R	0.582815836230655	0.506181475639561	0.4131906313326762	0.7090493694308956	0.4526974494398982	0.4544479156884346
TARGET-10-PAPLTZ-04A-01R	0.47550350175004963	0.5778220023031957	0.3704618220079724	0.29131560802738543	0.7008791095675196	0.4421695205442758
TARGET-10-PAPLTZ-09A-01R	0.3830287431460339	0.5736453398520759	0.4346494671362295	0.2166305604675033	0.3982993590765702	0.4648275712368651
TARGET-10-PAPLUG-09A-01R	0.49879688225211277	0.884469417103437	0.3719110045209416	0.5769446431867862	0.2178138316053896	0.4491633029787868
TARGET-10-PAPMFI-04A-02R	0.4046820074036211	0.6712635615746978	0.4247041699136324	0.31262492507998035	0.6480405601040452	0.3925498837145687
TARGET-10-PAPMVB-04A-02R	0.43568536181435524	0.6015486123387568	0.4394511384504182	0.4307721458559913	0.5572873637721784	0.44135124820360244
TARGET-10-PAPMVB-09A-02R	0.39553040443823967	0.6223722736126399	0.4317640666442045	0.4539456426003913	0.5970315956034925	0.4573024962786762
TARGET-10-PAPMYD-03A-01R	0.3573073478240404	0.47383406227219776	0.4031534545257887	0.39831955704797284	0.5882953831502636	0.4512270545080481
TARGET-10-PAPNFY-03A-02R	0.4315512532428071	0.5192959457960753	0.46853184712768514	0.45146255216150255	0.6442387799526487	0.4297350331571874
TARGET-10-PAPNFY-04A-02R	0.41155188910674906	0.4158113414966865	0.4826987570277584	0.5077444786595638	0.2609075942911813	0.43857848931098814
TARGET-10-PAPNMY-04A-02R	0.3229439864350099	0.5991041726943748	0.46796164107108573	0.44676856816584465	0.4634048647293918	0.5550933430924351
TARGET-10-PAPNMY-09A-01R	0.5439548437904579	0.5613675366827278	0.5514912077676911	0.615735377314739	0.5279973464094655	0.6139251991162965
TARGET-10-PAPNNX-04A-01R	0.46028963549197666	0.3599212708501814	0.6205449175450299	0.5640050040620563	0.48181987006909044	0.5104507534417277
TARGET-10-PAPNNX-09A-01R	0.5104444603371853	0.2871965347805617	0.5047568761589942	0.3833347026447715	0.22850532892115413	0.49058876410637114
TARGET-10-PAPPGN-04A-02R	0.503860904602345	0.5405408007932747	0.47600898992552076	0.3911325428462915	0.6448565318424521	0.5551522164603168
TARGET-10-PAPRCS-04A-01R	0.35312492663145656	0.55989946328966	0.4840656126007528	0.5370432366622196	0.8034377279729065	0.4579594020986531
TARGET-10-PAPRCS-09A-01R	0.39924979362507096	0.5568880042638525	0.4590277739226338	0.43092802381735795	0.2482430305002033	0.5241983699759349
TARGET-10-PAPRFE-09A-01R	0.359773648049357	0.2995313474303191	0.3890459246252531	0.2867415444923295	0.5745031324541948	0.514427302293814
TARGET-10-PAPRMM-09B-01R	0.5732258846161271	0.1251644525923014	0.621884902031251	0.4276070004186366	0.43325467491629205	0.477351164112497
TARGET-10-PAPSPG-04A-01R	0.3772530687265825	0.4897670115918852	0.4750201791270955	0.6170134573914191	0.2916338983727177	0.47852756417608183
TARGET-10-PAPSPN-04A-01R	0.4211560789459514	0.39178520414931833	0.5106879519145754	0.48255811951398797	0.6348733160632306	0.5369424473688392
TARGET-10-PAPSPN-09A-01R	0.31962073430459115	0.28155211091301624	0.47047751427023393	0.37494901924537477	0.4367603956144573	0.44959589244635195
TARGET-10-PAPTAT-09B-01R	0.422735564736904	0.24993529110338378	0.46157594549982556	0.6580167605431635	0.5664234470281937	0.4283211245079968
TARGET-10-PAPTLM-09A-01R	0.31018579727001955	0.6200719650360182	0.49431961164871696	0.5658521719919215	0.6409999498845111	0.44276566036710746
TARGET-10-PAPVTA-04A-01R	0.5141969860899483	0.387543983613049	0.5647291276775551	0.39133628481403454	0.4594384999193566	0.4961937580322358
TARGET-10-PAPVTA-09A-01R	0.3402952082263858	0.5248750487768065	0.4411737503845997	0.46847806438350587	0.49530828208219585	0.4821359681337886
TARGET-10-PAPZNK-04A-01R	0.40608756114186256	0.5055727918005437	0.5289976670750854	0.4280202360494651	0.4511242109387982	0.5357074320501317
TARGET-10-PAPZNK-09A-01R	0.3130026006056983	0.6130812617058515	0.4986593849233916	0.3887279501466551	0.5097051879821426	0.44430695822406746
TARGET-10-PAPZST-04A-01R	0.31267788750638914	0.6362826045700589	0.4668899953388859	0.31068685904011356	0.2063200162893168	0.4632795045805391
TARGET-10-PAPZST-09A-01R	0.4153109261391028	0.5595408657917739	0.4437178821238929	0.3223259392615363	0.49471127836566997	0.4700456402420543
TARGET-10-PARACA-09A-01R	0.154851284517601	0.42832856962842336	0.4628545949534651	0.4948512771505936	0.6543741448081164	0.6621235913515684
TARGET-10-PARAKF-04A-01R	0.4263582810425426	0.6297523005214439	0.4843565361380034	0.5223136217412462	0.5773115991973827	0.3894646290177854
TARGET-10-PARAKF-09A-01R	0.3907697381855933	0.4446309347872299	0.46685160425373273	0.33623595726393835	0.3311955738861124	0.44945886705182353
TARGET-10-PARAPE-09B-01R	0.41267442748467936	0.2637070341883094	0.44690804802773565	0.549490294308093	0.5638935652853497	0.5560511651118489
TARGET-10-PARARJ-09A-01R	0.4487216151025696	0.43207474024413567	0.37670047563159115	0.4883478429634622	0.37652715715276164	0.780219078872246
TARGET-10-PARBGL-09B-01R	0.49621742465687635	0.14677219571103572	0.4901473323092346	0.4570700132433544	0.3181797592316915	0.5355385371376227
TARGET-10-PARBVI-04A-01R	0.4393270291388233	0.5894552720848847	0.5179966302001994	0.4776531356007081	0.6884562109892729	0.6190445126623799
TARGET-10-PARBVI-09A-01R	0.40834684724214637	0.5022851898449069	0.44639657362276325	0.28333140065010554	0.2767110140265995	0.5422611928878678
TARGET-10-PARCHB-03A-02R	0.3574008520718535	0.5268596991969269	0.45201280843243863	0.38805249910501066	0.6689394175756412	0.5117214520444905
TARGET-10-PARDWE-03A-01R	0.5445179558661584	0.2620708716326058	0.4149378058324379	0.4297665014923337	0.5051988699634565	0.44853354976615634
TARGET-10-PARDWN-09B-01R	0.5550245250908318	0.6349824330199387	0.4551489959001879	0.43043502815562695	0.4501671010676786	0.4428427687406145
TARGET-10-PARFLV-04A-02R	0.3939552416660386	0.6625306196388335	0.506800343228255	0.5710286179549193	0.7079405484550504	0.5327210769089782
TARGET-10-PARFLV-09A-01R	0.3875133157413035	0.42674615464730864	0.5001434742992772	0.4542514962938603	0.5371049970927538	0.5171032567536438
TARGET-10-PARFTR-04A-01R	0.32667987960571115	0.3725248642474817	0.5454077870144551	0.6233098170691661	0.47675975204212623	0.48826628894678736
TARGET-10-PARFTR-09A-01R	0.4389460354313234	0.5107561584489914	0.5689869327885279	0.5324224435174391	0.5662085113531529	0.4221096488586739
TARGET-10-PARFWD-03B-01R	0.6276557546612941	0.39334746052400105	0.3708167071400832	0.3408093871321964	0.575983523526991	0.47996312941529257
TARGET-10-PARGFV-04A-01R	0.46535457908696964	0.3014170696556587	0.49910868581121975	0.41169172866802606	0.7303658901614242	0.41039519810073094
TARGET-10-PARGHW-04A-01R	0.3716561943474011	0.611720835489142	0.4371393583669511	0.5901999201021251	0.7505779185354727	0.4448052265708973
TARGET-10-PARGML-03A-02R	0.3422118335959763	0.6000400013304722	0.48497331886671985	0.35398684579650347	0.3476346522517323	0.48605526272899396
TARGET-10-PARGVZ-04A-01R	0.392148019499145	0.5715496433391517	0.4969425120585405	0.6968756412312531	0.4231861740367958	0.40502709715698204
TARGET-10-PARIAD-03A-01R	0.4348057492675945	0.5578296500452483	0.4528591802575621	0.5979672289323684	0.533846566337732	0.4301497826600679
TARGET-10-PARIAD-04A-01R	0.3189132556182463	0.40565066504306574	0.5617021767339817	0.5600357331899612	0.6554694622695972	0.5303457460459631
TARGET-10-PARJLA-09B-01R	0.5312208877025225	0.43502603498314574	0.48243772830508663	0.4365655492390798	0.35573051586195303	0.5488291993363354
TARGET-10-PARJSR-04A-02R	0.49030301951354666	0.35454035939320394	0.45478179650226663	0.40084019236489143	0.3467419577979108	0.46367560496614985
TARGET-10-PARJSR-09A-01R	0.5616479105273028	0.3578914439575523	0.5318309862650759	0.3785269501156611	0.3843881442280437	0.269958593071615
TARGET-10-PARJZZ-04A-01R	0.4606055656617516	0.46943702857581027	0.550205006700562	0.41075257535173176	0.7431177985709693	0.540469517119461
TARGET-10-PARJZZ-09A-01R	0.4096060086399572	0.5253658375504955	0.4995815932752639	0.5815372313011179	0.5794177285611246	0.48362975074369524
TARGET-10-PARLAF-04A-01R	0.7949342032424022	0.7433003886153825	0.7254047069605855	0.3756757687422119	0.2810578455345073	0.4345673980166595
TARGET-10-PARLAF-09A-01R	0.408619521105334	0.6113421657032473	0.4739151137401313	0.5829058038164152	0.7102232717076082	0.4107868088688966
TARGET-10-PARLEK-03A-01R	0.5464955445420899	0.4201908986063425	0.4797993339869537	0.36964449127167653	0.3801068913204694	0.4786186109118348
TARGET-10-PARMSP-04A-01R	0.3617479866943916	0.5341759547546181	0.5144786366944694	0.5303208663948175	0.48175081265881725	0.566885118246757
TARGET-10-PARMSP-09A-01R	0.8533730582039236	0.5088443033528307	0.7137401405638051	0.2857651307466136	0.4264275591731966	0.4978343061412534
TARGET-10-PARMXF-03A-01R	0.4536070724799932	0.6412055624129397	0.5555732708466534	0.6327002033737038	0.5128301153800253	0.5914873368231754
TARGET-10-PARMXF-04A-01R	0.4327959924027265	0.605850967131101	0.47174526565461067	0.44443619412272306	0.44035819424644	0.632157251707197
TARGET-10-PARNMF-03A-02R	0.3383385149999865	0.370329343090815	0.3728316653961983	0.46668965068379464	0.368779096943411	0.3786805223561301
TARGET-10-PARNMF-04A-01R	0.3711889827539292	0.7747380432012206	0.3596118566059747	0.5244550910523303	0.4526431677121237	0.4520770472603492
TARGET-10-PARNSH-03A-01R	0.4981382833374432	0.45384745812847094	0.517416080584436	0.44293201242004476	0.7015909526104596	0.41664461391690927
TARGET-10-PARPNM-09A-01R	0.3878219502306775	0.5001764237607208	0.5438907521384538	0.42119019284354486	0.6041903877266753	0.5828834583110035
TARGET-10-PARPRW-04A-01R	0.37620963759035125	0.6305691079341988	0.45165571976288565	0.4647722385437947	0.5380417133739642	0.46645136117012514
TARGET-10-PARPRW-09A-01R	0.3777827995688558	0.6081173455549869	0.4936789977027206	0.26513055126826657	0.1671194999005479	0.5163030256551389
TARGET-10-PARPZJ-03A-02R	0.319666741864927	0.5487663324194864	0.4468341034995765	0.3160699125684209	0.37112628425324234	0.5234657426635572
