fpr	tpr	threshold	gene	shuffled	auroc
0.0	0.0	1.8289935289529078	TP53	True	0.42148760330578516
0.007575757575757576	0.0	0.8289935289529077	TP53	True	0.42148760330578516
0.015151515151515152	0.0	0.8100750694839873	TP53	True	0.42148760330578516
0.022727272727272728	0.0	0.809199060547398	TP53	True	0.42148760330578516
0.030303030303030304	0.0	0.8020217839578107	TP53	True	0.42148760330578516
0.030303030303030304	0.045454545454545456	0.7884704801627895	TP53	True	0.42148760330578516
0.03787878787878788	0.045454545454545456	0.7866638377986979	TP53	True	0.42148760330578516
0.045454545454545456	0.045454545454545456	0.7835958604460276	TP53	True	0.42148760330578516
0.045454545454545456	0.09090909090909091	0.7300569027311884	TP53	True	0.42148760330578516
0.06060606060606061	0.09090909090909091	0.7246715042810911	TP53	True	0.42148760330578516
0.06818181818181818	0.09090909090909091	0.722638510452195	TP53	True	0.42148760330578516
0.07575757575757576	0.09090909090909091	0.718630782145757	TP53	True	0.42148760330578516
0.07575757575757576	0.13636363636363635	0.7141633247638808	TP53	True	0.42148760330578516
0.08333333333333333	0.13636363636363635	0.7124163148035958	TP53	True	0.42148760330578516
0.09090909090909091	0.13636363636363635	0.7042485567157476	TP53	True	0.42148760330578516
0.09848484848484848	0.13636363636363635	0.7006184299310139	TP53	True	0.42148760330578516
0.10606060606060606	0.13636363636363635	0.6932216034893863	TP53	True	0.42148760330578516
0.11363636363636363	0.13636363636363635	0.6923647130214929	TP53	True	0.42148760330578516
0.12121212121212122	0.13636363636363635	0.6855144467720303	TP53	True	0.42148760330578516
0.12878787878787878	0.13636363636363635	0.6751227980318621	TP53	True	0.42148760330578516
0.13636363636363635	0.13636363636363635	0.6623133771190821	TP53	True	0.42148760330578516
0.14393939393939395	0.13636363636363635	0.6591984122346096	TP53	True	0.42148760330578516
0.15151515151515152	0.13636363636363635	0.6400887064079688	TP53	True	0.42148760330578516
0.1590909090909091	0.13636363636363635	0.6375153018714138	TP53	True	0.42148760330578516
0.1590909090909091	0.18181818181818182	0.6347388455339759	TP53	True	0.42148760330578516
0.16666666666666666	0.18181818181818182	0.6320166137604284	TP53	True	0.42148760330578516
0.17424242424242425	0.18181818181818182	0.6315084037822816	TP53	True	0.42148760330578516
0.18181818181818182	0.18181818181818182	0.6290941295293389	TP53	True	0.42148760330578516
0.1893939393939394	0.18181818181818182	0.6284382247325925	TP53	True	0.42148760330578516
0.19696969696969696	0.18181818181818182	0.6247352489418596	TP53	True	0.42148760330578516
0.20454545454545456	0.18181818181818182	0.6222649954382958	TP53	True	0.42148760330578516
0.21212121212121213	0.18181818181818182	0.6209599054217201	TP53	True	0.42148760330578516
0.2196969696969697	0.18181818181818182	0.6183496873621731	TP53	True	0.42148760330578516
0.2196969696969697	0.22727272727272727	0.6179910940697885	TP53	True	0.42148760330578516
0.22727272727272727	0.22727272727272727	0.6178208673776838	TP53	True	0.42148760330578516
0.23484848484848486	0.22727272727272727	0.6159967339566286	TP53	True	0.42148760330578516
0.24242424242424243	0.22727272727272727	0.6131865194344112	TP53	True	0.42148760330578516
0.25	0.22727272727272727	0.6128204706986335	TP53	True	0.42148760330578516
0.25757575757575757	0.22727272727272727	0.6041761773035246	TP53	True	0.42148760330578516
0.26515151515151514	0.22727272727272727	0.6004796384227891	TP53	True	0.42148760330578516
0.2727272727272727	0.22727272727272727	0.6002552443640504	TP53	True	0.42148760330578516
0.2803030303030303	0.22727272727272727	0.5989234310077419	TP53	True	0.42148760330578516
0.2878787878787879	0.22727272727272727	0.5971682482576768	TP53	True	0.42148760330578516
0.29545454545454547	0.22727272727272727	0.595369167776487	TP53	True	0.42148760330578516
0.29545454545454547	0.2727272727272727	0.5948474434204402	TP53	True	0.42148760330578516
0.30303030303030304	0.2727272727272727	0.5869152551047632	TP53	True	0.42148760330578516
0.3106060606060606	0.2727272727272727	0.5836981142786676	TP53	True	0.42148760330578516
0.3181818181818182	0.2727272727272727	0.580752926941267	TP53	True	0.42148760330578516
0.32575757575757575	0.2727272727272727	0.5806504350316837	TP53	True	0.42148760330578516
0.3333333333333333	0.2727272727272727	0.5748230547284794	TP53	True	0.42148760330578516
0.3409090909090909	0.2727272727272727	0.5740673758480334	TP53	True	0.42148760330578516
0.3409090909090909	0.3181818181818182	0.5703700333465823	TP53	True	0.42148760330578516
