Kids_First_Biospecimen_ID
TCGA-02-2486-01A-01R-1849-01
TCGA-05-4249-01A-01R-1107-07
TCGA-18-3406-01A-01R-0980-07
TCGA-24-1564-01A-01R-1566-13
TCGA-24-1847-01A-01R-1566-13
TCGA-25-2397-01A-01R-1569-13
TCGA-32-2638-01A-01R-1850-01
TCGA-39-5016-01A-01R-1443-07
TCGA-3B-A9HI-01A-11R-A38C-07
TCGA-3G-AB14-01A-11R-A42C-07
TCGA-55-1595-01A-01R-0946-07
TCGA-55-6969-01A-11R-1949-07
TCGA-56-7579-11A-01R-2045-07
TCGA-62-A46U-01A-11R-A24H-07
TCGA-62-A46V-01A-11R-A24H-07
TCGA-86-8056-01A-11R-2241-07
TCGA-98-8021-01A-11R-2247-07
TCGA-A3-A6NL-01A-11R-A33J-07
TCGA-A4-7996-01A-11R-2204-07
TCGA-A4-8518-01A-11R-2404-07
TCGA-A5-A0G1-01A-11R-A118-07
TCGA-A5-A0G2-01A-11R-A16W-07
TCGA-A5-A0G3-01A-11R-A040-07
TCGA-A5-A0G5-01A-11R-A040-07
TCGA-A5-A0G9-01A-11R-A040-07
TCGA-A5-A0GA-01A-11R-A040-07
TCGA-A5-A0GB-01A-11R-A040-07
TCGA-A5-A0GD-01A-11R-A16W-07
TCGA-A5-A0GE-01A-11R-A16W-07
TCGA-A5-A0GG-01A-11R-A118-07
TCGA-A5-A0GH-01A-21R-A16W-07
TCGA-A5-A0GI-01A-11R-A040-07
TCGA-A5-A0GJ-01A-11R-A040-07
TCGA-A5-A0GM-01A-11R-A040-07
TCGA-A5-A0GN-01A-11R-A040-07
TCGA-A5-A0GP-01A-11R-A040-07
TCGA-A5-A0GQ-01A-11R-A118-07
TCGA-A5-A0GR-01A-11R-A118-07
TCGA-A5-A0GU-01A-11R-A16W-07
TCGA-A5-A0GV-01A-31R-A16W-07
TCGA-A5-A0GW-01A-11R-A16W-07
TCGA-A5-A0GX-01A-11R-A040-07
TCGA-A5-A0R6-01A-11R-A104-07
TCGA-A5-A0R7-01A-31R-A16W-07
TCGA-A5-A0R8-01A-11R-A104-07
TCGA-A5-A0R9-01A-11R-A104-07
TCGA-A5-A0RA-01A-21R-A104-07
TCGA-A5-A0VO-01A-21R-A109-07
TCGA-A5-A0VP-01A-21R-A104-07
TCGA-A5-A0VQ-01A-11R-A104-07
TCGA-A5-A1OF-01A-11R-A14D-07
TCGA-A5-A1OG-01A-11R-A14D-07
TCGA-A5-A1OJ-01A-11R-A14D-07
TCGA-A5-A1OK-01A-11R-A14M-07
TCGA-A6-2671-01A-01R-1410-07
TCGA-A6-2672-01A-01R-0826-07
TCGA-A6-2674-01A-02R-0821-07
TCGA-A6-2676-01A-01R-0826-07
TCGA-A6-2677-01A-01R-0821-07
TCGA-A6-2678-01A-01R-0821-07
TCGA-A6-2679-01A-02R-1410-07
TCGA-A6-2680-01A-01R-1410-07
TCGA-A6-2681-01A-01R-1410-07
TCGA-A6-2683-01A-01R-0821-07
TCGA-A6-3807-01A-01R-1022-07
TCGA-A6-3808-01A-01R-1022-07
TCGA-A6-3809-01A-01R-1022-07
TCGA-A6-3810-01A-01R-1022-07
TCGA-A6-4107-01A-02R-1410-07
TCGA-A8-A09C-01A-11R-A00Z-07
TCGA-AA-3488-01A-01R-1410-07
TCGA-AA-3494-01A-01R-1410-07
TCGA-AA-3510-01A-01R-1410-07
TCGA-AA-3514-01A-02R-0821-07
TCGA-AA-3516-01A-02R-0826-07
TCGA-AA-3517-01A-01R-0821-07
TCGA-AA-3518-01A-02R-0826-07
TCGA-AA-3519-01A-02R-0821-07
TCGA-AA-3520-01A-01R-0821-07
TCGA-AA-3521-01A-01R-0821-07
TCGA-AA-3522-01A-01R-0821-07
TCGA-AA-3524-01A-02R-0821-07
TCGA-AA-3525-01A-02R-0826-07
TCGA-AA-3527-01A-01R-0821-07
TCGA-AA-3529-01A-02R-0821-07
TCGA-AA-3530-01A-01R-1022-07
TCGA-AA-3531-01A-01R-0821-07
TCGA-AA-3532-01A-01R-0821-07
TCGA-AA-3534-01A-01R-0821-07
TCGA-AA-3538-01A-01R-0821-07
TCGA-AA-3542-01A-02R-1873-07
TCGA-AA-3543-01A-01R-0826-07
TCGA-AA-3544-01A-01R-1873-07
TCGA-AA-3548-01A-01R-1873-07
TCGA-AA-3549-01A-02R-0821-07
TCGA-AA-3552-01A-01R-0821-07
TCGA-AA-3553-01A-01R-0821-07
TCGA-AA-3554-01A-01R-0826-07
TCGA-AA-3555-01A-01R-0821-07
TCGA-AA-3556-01A-01R-0821-07
TCGA-AA-3560-01A-01R-0821-07
TCGA-AA-3561-01A-01R-0821-07
TCGA-AA-3562-01A-02R-0821-07
TCGA-AA-3664-01A-01R-0905-07
TCGA-AA-3666-01A-02R-0905-07
TCGA-AA-3667-01A-01R-0905-07
TCGA-AA-3672-01A-01R-0905-07
TCGA-AA-3673-01A-01R-0905-07
TCGA-AA-3678-01A-01R-0905-07
TCGA-AA-3679-01A-02R-0905-07
TCGA-AA-3680-01A-01R-0905-07
TCGA-AA-3681-01A-01R-0905-07
TCGA-AA-3684-01A-02R-0905-07
TCGA-AA-3688-01A-01R-0905-07
TCGA-AA-3692-01A-01R-0905-07
TCGA-AA-3693-01A-01R-0905-07
TCGA-AA-3696-01A-01R-0905-07
TCGA-AA-3710-01A-01R-1022-07
TCGA-AA-3715-01A-01R-0905-07
TCGA-AA-3811-01A-01R-1022-07
TCGA-AA-3812-01A-01R-0905-07
TCGA-AA-3814-01A-01R-0905-07
TCGA-AA-3815-01A-01R-1022-07
TCGA-AA-3818-01A-01R-0905-07
TCGA-AA-3819-01A-01R-0905-07
TCGA-AA-3821-01A-01R-1022-07
TCGA-AA-3831-01A-01R-0905-07
TCGA-AA-3833-01A-01R-0905-07
TCGA-AA-3837-01A-01R-0905-07
TCGA-AA-3841-01A-01R-0905-07
TCGA-AA-3842-01A-01R-1022-07
TCGA-AA-3844-01A-01R-1022-07
TCGA-AA-3845-01A-01R-1022-07
TCGA-AA-3846-01A-01R-1022-07
TCGA-AA-3848-01A-01R-0905-07
TCGA-AA-3850-01A-01R-1022-07
TCGA-AA-3851-01A-01R-1022-07
TCGA-AA-3852-01A-01R-0905-07
TCGA-AA-3854-01A-01R-0905-07
TCGA-AA-3855-01A-01R-1022-07
TCGA-AA-3856-01A-01R-0905-07
TCGA-AA-3858-01A-01R-0905-07
TCGA-AA-3860-01A-02R-0905-07
TCGA-AA-3861-01A-01R-1022-07
TCGA-AA-3862-01A-01R-1022-07
TCGA-AA-3864-01A-01R-1022-07
TCGA-AA-3866-01A-01R-1022-07
TCGA-AA-3867-01A-01R-1022-07
TCGA-AA-3869-01A-01R-1022-07
TCGA-AA-3870-01A-01R-1022-07
TCGA-AA-3872-01A-01R-1022-07
TCGA-AA-3875-01A-01R-0905-07
TCGA-AA-3877-01A-01R-1022-07
TCGA-AA-3930-01A-01R-1022-07
TCGA-AA-3939-01A-01R-1022-07
TCGA-AA-3941-01A-01R-1022-07
TCGA-AA-3947-01A-01R-1022-07
TCGA-AA-3949-01A-01R-1022-07
TCGA-AA-3950-01A-02R-1022-07
TCGA-AA-3952-01A-01R-1022-07
TCGA-AA-3955-01A-02R-1022-07
TCGA-AA-3956-01A-02R-1022-07
TCGA-AA-3966-01A-01R-1113-07
TCGA-AA-3968-01A-01R-1022-07
TCGA-AA-3970-01A-01R-1022-07
TCGA-AA-3971-01A-01R-1022-07
TCGA-AA-3972-01A-01R-1022-07
TCGA-AA-3973-01A-01R-1022-07
TCGA-AA-3975-01A-01R-1022-07
TCGA-AA-3976-01A-01R-1022-07
TCGA-AA-3977-01A-01R-1022-07
TCGA-AA-3979-01A-01R-1022-07
TCGA-AA-3980-01A-02R-1022-07
TCGA-AA-3982-01A-02R-1022-07
TCGA-AA-3984-01A-02R-1022-07
TCGA-AA-3986-01A-02R-1022-07
TCGA-AA-3989-01A-01R-1022-07
TCGA-AA-3994-01A-01R-1113-07
TCGA-AA-A004-01A-01R-A00A-07
TCGA-AA-A00A-01A-01R-A002-07
TCGA-AA-A00D-01A-01R-A002-07
TCGA-AA-A00E-01A-01R-A002-07
TCGA-AA-A00F-01A-01R-A002-07
TCGA-AA-A00J-01A-02R-A002-07
TCGA-AA-A00K-01A-02R-A002-07
TCGA-AA-A00L-01A-01R-A002-07
TCGA-AA-A00N-01A-02R-A00A-07
TCGA-AA-A00O-01A-02R-A089-07
TCGA-AA-A00Q-01A-01R-A002-07
TCGA-AA-A00R-01A-01R-A002-07
TCGA-AA-A00U-01A-01R-A002-07
TCGA-AA-A00W-01A-01R-A002-07
TCGA-AA-A00Z-01A-01R-A002-07
TCGA-AA-A010-01A-01R-A089-07
TCGA-AA-A017-01A-01R-A00A-07
TCGA-AA-A01C-01A-01R-A00A-07
TCGA-AA-A01D-01A-01R-A00A-07
TCGA-AA-A01F-01A-01R-A002-07
TCGA-AA-A01G-01A-01R-A002-07
TCGA-AA-A01I-01A-02R-A089-07
TCGA-AA-A01K-01A-01R-A00A-07
TCGA-AA-A01Q-01A-01R-A002-07
TCGA-AA-A01R-01A-21R-A083-07
TCGA-AA-A01S-01A-21R-A083-07
TCGA-AA-A01T-01A-21R-A16W-07
TCGA-AA-A01V-01A-23R-A083-07
TCGA-AA-A022-01A-21R-A16W-07
TCGA-AA-A024-01A-02R-A00A-07
TCGA-AA-A029-01A-01R-A00A-07
TCGA-AA-A02E-01A-01R-A00A-07
TCGA-AA-A02F-01A-01R-A089-07
TCGA-AA-A02H-01A-01R-A089-07
TCGA-AA-A02J-01A-01R-A00A-07
TCGA-AA-A02O-01A-21R-A16W-07
TCGA-AA-A02R-01A-01R-A00A-07
TCGA-AA-A02W-01A-01R-A00A-07
TCGA-AA-A03F-01A-11R-A16W-07
TCGA-AA-A03J-01A-21R-A16W-07
TCGA-AB-2888-03B-01T-0748-13
TCGA-AB-2992-03A-01T-0735-13
TCGA-AB-3001-03A-01T-0736-13
TCGA-AF-2691-01A-01R-0821-07
TCGA-AF-2692-01A-01R-0821-07
TCGA-AF-3400-01A-01R-0821-07
TCGA-AF-3913-01A-02R-1119-07
TCGA-AG-3574-01A-01R-0821-07
TCGA-AG-3575-01A-01R-0821-07
TCGA-AG-3578-01A-01R-0821-07
TCGA-AG-3580-01A-01R-0821-07
TCGA-AG-3581-01A-01R-0821-07
TCGA-AG-3582-01A-01R-0821-07
TCGA-AG-3583-01A-01R-0821-07
TCGA-AG-3584-01A-01R-0821-07
TCGA-AG-3586-01A-02R-0821-07
TCGA-AG-3587-01A-01R-0821-07
TCGA-AG-3593-01A-01R-0821-07
TCGA-AG-3594-01A-02R-0821-07
TCGA-AG-3598-01A-01R-0826-07
TCGA-AG-3599-01A-02R-0826-07
TCGA-AG-3600-01A-01R-0826-07
TCGA-AG-3601-01A-01R-0826-07
TCGA-AG-3602-01A-02R-0826-07
TCGA-AG-3605-01A-01R-0826-07
TCGA-AG-3608-01A-01R-0826-07
TCGA-AG-3609-01A-02R-0826-07
TCGA-AG-3611-01A-01R-0826-07
TCGA-AG-3612-01A-01R-0826-07
TCGA-AG-3726-01A-02R-0905-07
TCGA-AG-3727-01A-01R-0905-07
TCGA-AG-3728-01A-01R-0905-07
TCGA-AG-3878-01A-02R-0905-07
TCGA-AG-3881-01A-01R-0905-07
TCGA-AG-3882-01A-01R-0905-07
TCGA-AG-3883-01A-02R-0905-07
TCGA-AG-3885-01A-01R-0905-07
TCGA-AG-3887-01A-01R-1119-07
TCGA-AG-3890-01A-01R-1119-07
TCGA-AG-3892-01A-01R-1119-07
TCGA-AG-3893-01A-01R-1119-07
