Kids_First_Biospecimen_ID	Signature.1	Signature.2	Signature.3	Signature.4	Signature.5	Signature.6	Signature.7	Signature.8	Signature.9	Signature.10	Signature.11	Signature.12	Signature.13	Signature.14	Signature.15	Signature.16	Signature.17	Signature.18	Signature.19	Signature.20	Signature.21	Signature.22	Signature.23	Signature.24	Signature.25	Signature.26	Signature.27	Signature.28	Signature.29	Signature.30
BS_5YTKXXBY	0.4028692522305466	0	0	0	0	0.18391101177931937	0.10107558017992534	0	0	0	0	0	0	0	0	0	0	0.09576925607159821	0	0	0	0	0	0.17270240169530807	0	0	0	0	0	0
BS_5XC635HW	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2239002836776143	0	0	0.13219654463026675	0.13669698956636642	0	0.39181253554815043	0	0	0	0	0	0.1153936465776022	0	0	0	0
BS_5FBN4PPQ	0	0	0	0	0	0.3017026177040733	0	0	0	0	0	0	0	0	0.4326432729806575	0	0	0.06718716442334263	0	0	0	0	0	0	0	0	0	0	0	0.119902176263229
BS_5CCAC8TZ	0.21626342409001298	0	0.17351783037991989	0	0	0	0	0	0	0	0	0	0	0	0.18354850643859266	0	0	0.09220308215228475	0	0	0	0	0	0.12928127326937489	0.06058157834675233	0	0	0	0	0
BS_5968GBGT	0.19178449391979774	0	0	0	0.23373848134740446	0	0	0.37239314578805394	0	0	0	0	0.06229856757889017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_541KKASA	0.12382739007383374	0.1534809884028215	0.14491739443769472	0	0.19437071897037317	0.06515636768478991	0	0	0	0	0	0	0	0	0.23418106658397106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_53JGYCCZ	0.19277398246329835	0	0.12130104690135422	0	0	0	0	0	0	0	0	0	0.10450107354334624	0	0.2873286880246922	0.101698804945773	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_52ETE050	0.22632897075390335	0	0	0	0	0.20365432888236046	0	0	0	0	0	0	0	0	0	0	0	0	0.1591681545377502	0	0	0	0	0.20669923026292683	0	0	0	0	0	0
BS_4SCDT7M9	0.34802261847424193	0	0.24473761967266972	0	0	0.23368145510072078	0.07269648779389293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_4K7SDXC7	0.21125253737847854	0	0	0	0	0.21762220134240368	0	0	0	0	0	0	0.08080356088168762	0	0.10600021609408601	0	0	0.1037359120576067	0	0	0	0	0.11083550618549863	0	0	0	0	0	0	0
BS_4PM2QG9C	0.21586936518674707	0	0.24910791690580025	0	0.23155262220533712	0	0	0	0	0	0	0.1297462393033755	0	0	0	0	0	0	0	0	0	0	0	0	0.06329020148190316	0	0	0	0	0
BS_4DYW3T2A	0.23264592137940718	0	0.08352647444806875	0	0.2729404263835288	0	0	0.26406057423958285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_4DQAQFQH	0.20487848012914575	0	0.08273960569837993	0	0.2593588982906956	0	0	0.29563286066561734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_402W79TS	0	0	0.23707332195641279	0	0	0.21572386815375563	0	0	0	0	0.10096238290352859	0	0	0	0.23581158583091272	0	0	0.12118241730110015	0	0	0	0	0	0	0	0	0	0	0	0
BS_3Z40EZHD	0.13257025410594592	0	0.3624801324438103	0	0	0	0	0.2560337373964194	0	0	0	0	0	0	0	0.12763649982660968	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_3VKW5988	0.29553674658117923	0	0	0	0.1900715146482288	0	0	0.33766685879168507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_3DV5FVPQ	0.17387045520748629	0	0	0	0	0	0	0.29786848775818703	0	0	0	0	0	0	0.17767574521125776	0	0	0.10369167533134101	0	0	0.09255673125997264	0	0	0	0	0	0	0	0.06673695856846149	0.08759994666329379
BS_38CD519Z	0.22605526481444516	0	0.21026377148738293	0	0.1961213515967185	0	0	0.19305540641677188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_35DRDAFV	0.47241841198598467	0	0	0	0	0	0	0	0	0	0	0	0	0	0.296636552008154	0	0	0	0	0	0	0	0	0	0.16058300098735026	0	0	0	0	0
BS_328C4BW5	0.2595404250704242	0	0	0	0	0.1128034237620632	0	0.06290746592944547	0	0	0.12476109280697774	0	0	0	0.20591268309097358	0	0	0	0	0	0	0	0	0.2186200222191303	0	0	0	0	0	0
BS_2X60Q1ET	0.2657611912410478	0	0	0	0.24147453247137515	0	0	0.29852086009419143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0670678452889748	0	0	0	0	0
BS_2NDRETB2	0.1292461083813593	0	0.09315502930807319	0	0.3572896574617092	0	0	0.22532151765004269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_2KMB51YF	0.20294516180360528	0	0	0.13277100482891668	0	0	0	0	0	0	0	0	0	0	0.6034752447890539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_2HDEZFTW	0	0	0	0	0.09935543472912092	0.5281158247631474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1294246059578297	0	0	0	0	0	0	0
BS_2DNGDW0A	0.8528557293670569	0	0	0	0	0.1378828948130001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_22VCR7DF	0.15837916178260741	0	0.14489215457940344	0	0.218248128626323	0	0	0.2882072871211423	0.07441549067636882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_1SDWBXX8	0.9483203887803233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_1RTE2KEX	0	0	0	0	0	0.4622662045220633	0	0	0	0	0	0	0	0	0.208359144477392	0	0	0.2456821714595969	0	0	0	0	0.06483972617289643	0	0	0	0	0	0	0
BS_1Q524P3B	0.1909054458962452	0	0.19333022382709947	0	0.13673406531409923	0	0	0.253504450267061	0.09015817525790651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_1B00Q25Y	0.22772230365552937	0	0	0	0	0	0.17023753654871854	0	0	0	0	0	0	0	0.07593904633665045	0	0	0	0	0	0	0	0	0.1865039370918456	0.2941154705963801	0	0	0	0	0
BS_1MME7FBS	0.2973700694629684	0	0	0	0.10932445454828141	0	0	0.46970783603373456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_18RH1034	0.14747763884377957	0	0.2152148541853874	0	0	0	0	0.11846194865133962	0	0	0	0.14556794327548034	0	0	0	0.18725575294763996	0	0	0.08497171794484443	0	0	0	0	0	0	0	0	0	0	0
BS_13DJ6WHW	0.7362933751997776	0	0.1748932841779806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_169P1QCA	0.24302739343575394	0	0	0	0.2561651579161343	0	0	0.3014011702665184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_0AK4F99X	0.22399779849751814	0	0.0689671617350847	0	0.41028677065974417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0976566909975305	0	0	0	0	0
BS_02QV7ZWP	0.6480216307935711	0	0	0	0	0	0	0.3154536905332155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_05CHNS17	0.203230378656039	0	0	0	0.36276013018755865	0.16379582117474725	0	0	0	0	0	0	0	0	0.25706138926273403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_0ATJ22QA	0.27995601071658077	0	0	0	0.1406481605199958	0	0	0.36958572819527746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_0TKQP4XJ	0.4979946848179866	0	0	0.06964549299026998	0	0	0	0.2057474345347363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07975763299375042	0	0	0	0	0	0	0
BS_E3B3926M	0	0	0.11327102247253445	0	0.3287607764630713	0	0	0.152967785332438	0	0	0	0	0	0	0	0	0	0	0	0.1041522967411062	0	0	0	0	0	0	0	0	0	0
BS_K3PPH522	0.24749995314083176	0	0.302658138080465	0	0.13208164397257324	0	0	0.08854028520442703	0.07141229525951837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_K07KNTFY	0.33066401870381656	0	0.3010525176947219	0	0.11653830409914807	0	0	0	0.0885382450692536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_K049HVGR	0.13826807994549178	0	0	0	0.48876549659822804	0	0	0.20607953545155425	0	0	0	0	0	0	0	0.08760874254019309	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_JVTQD8HH	0.11254166114394532	0	0.2739323822891017	0	0	0	0	0	0.18992603623884693	0	0	0	0	0	0	0	0	0	0.10224235883425842	0	0	0	0	0	0	0	0	0.07773692327198867	0	0.06575588938118872
BS_JX1PK0VW	0.2235586621119328	0	0	0	0.1771375273300022	0	0	0.37103633937263564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11666379953708857	0	0	0	0	0
BS_JTBM5TSE	0.15149799885254067	0	0.11336273869812766	0	0.4850974352881225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12493729674557257	0	0	0	0	0
BS_JSNJZERZ	0.5402626470124083	0	0.06708650894067243	0	0	0	0	0.2501163096152477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_JSMAT49K	0.2698080004382594	0	0.08810390013413592	0	0.31590720868505856	0	0	0	0.0915409745331464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15933151097452486	0	0	0	0	0
BS_JQNF0FQP	0.12885039109553148	0	0.08152672502828669	0	0.1627046104121866	0	0	0.178138333094654	0	0	0	0	0	0	0	0	0	0	0.21201160094881252	0	0	0	0	0	0.11828700440391117	0	0	0	0	0
BS_JNS7Q60A	0	0	0.31238761898679057	0	0.16429823883904018	0.06520633613216043	0	0	0.06682393179710429	0	0	0	0	0	0	0.07493222471865087	0	0	0	0	0	0	0	0.06703705760554962	0	0	0	0	0	0
BS_JR56RQDC	0.2114252376020438	0	0.3133166563778711	0	0	0	0	0	0.18967058059526176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06930620634877199	0	0	0	0	0
BS_JM979K1M	0.06382302870333315	0	0.2951014502168049	0	0	0	0	0	0.16472612026341013	0	0	0	0	0	0	0.2023077715644569	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10110196662280335
BS_JK5GTHVG	0.23959848354554827	0	0.1595909975464638	0	0.2180644396822094	0	0	0.16451205477170253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_JJZPY3BG	0.16876730570744994	0	0	0	0.2514554224513979	0	0	0.15082488988089357	0	0	0	0.13353173626418613	0	0	0	0	0	0	0	0	0	0	0	0	0.12845715283132106	0	0	0	0	0
BS_JJWC13GG	0.09925423627575096	0	0.3894293482762396	0	0	0.060806008751642465	0	0	0.1642830200984399	0	0	0	0	0	0	0	0.0673265066151953	0	0	0	0	0	0	0	0	0	0	0.08928629226867701	0	0.08718055504366311
BS_JJNSP29S	0.13718334569209936	0	0.15519331584338403	0	0.34915206456624037	0	0	0.06891769013856151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14237632475746367	0	0	0	0	0
BS_JHGFJR3D	0.14247521496268398	0	0.3196418663352083	0	0.2014847265908423	0	0	0	0.1559799051529524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0801031569831422	0	0	0	0	0
BS_JE1DF581	0.2833865448061072	0	0.07676073626550521	0	0.23899211979284257	0	0	0.2383757705280864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_JGKRN7NA	0	0	0.12661147214846183	0	0.10069249573502571	0	0	0.5118843323098359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_JDMM2XG4	0.35924748236716564	0	0.21116153307696667	0	0.1416213841237649	0	0	0	0.09165520412065281	0	0	0	0	0	0	0.07121760216944426	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_JDS0SYST	0.46289587960205963	0	0	0	0.06175522420205837	0	0	0.2008757453695162	0.07302695947268797	0	0	0	0	0	0	0.10522211714816523	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_JC8YV5V9	0.06647250023492214	0	0.27347012257249276	0	0.06289828938569225	0	0	0.36209030653473134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_JC2187NA	0.3770907139811158	0	0.11217585405791507	0	0.1666192035054226	0	0	0.17387790760390429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07390857476807487	0	0	0	0	0
BS_JBY9S5D4	0.20587940623803808	0	0.30163552207958144	0	0.32249363722007407	0	0	0	0.09047248635570303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_JBHQ6G3J	0.2901574572536439	0	0.16543038915421673	0	0.2805520660605012	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1182789879712405	0	0	0	0	0	0	0	0	0	0	0
BS_JB3J82ZK	0	0	0.365422339653243	0.07667715129361434	0	0	0	0.41949315795326153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_JA3XXP1Y	0.12853374893912137	0	0.2561564412395125	0	0	0	0	0	0	0	0	0.1001645726955795	0	0	0	0.1974830055497581	0	0	0	0	0	0	0	0	0	0.0942834540026811	0	0.09889402959621049	0	0
BS_J6VRW67C	0.1868731685716225	0	0.2762326993010799	0	0.09530156846112496	0	0	0	0.13400187208983014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12812530518997542	0	0
BS_J5J0EA7Y	0.18116152853879056	0.1310612749837041	0.2733546040949362	0	0	0	0	0	0.09230713390799024	0	0	0	0.12935238759509593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_J52D4XQY	0.1861499868237924	0	0	0	0.3254464387395041	0	0	0.14218865353144242	0	0	0	0	0	0	0	0	0	0	0	0	0.06006770176017852	0	0	0	0.1865614210037047	0	0	0	0	0
BS_J33YVP27	0.1938150126450287	0	0.2705687153957224	0.07809449744707854	0	0	0	0.0625734736473239	0.10531333420863741	0	0	0	0	0	0	0	0	0	0.0788934099755637	0	0	0	0	0	0.07009184461212403	0	0	0	0	0
BS_J4E9SW51	0.26897547320598064	0	0	0	0.16201192657726832	0	0	0.15748123745277284	0	0	0	0	0	0	0	0.06516272250129795	0	0	0.16932629909355143	0	0	0	0	0	0	0	0	0	0	0
BS_J037K4BM	0.12908408921115103	0	0.19271635460377518	0	0	0	0	0	0	0	0	0.28075037362108973	0	0	0	0.29242069423448197	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_HZV4WDTB	0.3149889357326569	0	0.3156287804275708	0	0.12916060961138945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10014460029658966	0	0	0	0	0
BS_HZNKSQ17	0	0	0	0.08364147947855644	0.22719886161342784	0.06307986940543292	0	0.19057407789207803	0	0	0	0	0	0	0	0	0	0.13597630621144138	0	0	0	0	0	0.0686048721818097	0	0	0	0	0.11299113114801021	0
BS_HZHEF797	0.228214182182857	0	0.11806745990516596	0	0.23155684928653844	0	0	0.26759913119224704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_HW4MYBZ2	0.34974243111422665	0	0.0855018456289361	0	0.3416712369697186	0	0	0.08138514950229055	0	0	0	0	0	0	0	0.10759112531887904	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_HW4J7JM8	0.25967445326456484	0	0	0	0.4940991241038844	0	0	0.19987402014634897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_HTGDSPQA	0.507358373892324	0	0.18689676916325765	0	0	0	0	0	0.07287246438963253	0	0	0	0	0	0	0.06904608612771944	0	0	0	0	0	0	0.0786141052061558	0	0	0	0	0	0	0
BS_HSYF7G2D	0.3349131715499812	0	0.12022388808990037	0	0.21870171018581006	0	0	0.20565116859214091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_HQFNQHVW	0.4752998764387315	0	0.08539173948020154	0	0.07863157709601741	0	0	0.0701771603709218	0.0754672554407049	0	0	0	0	0	0	0.12245212243058116	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_HPMX6CT4	0.3514750875600732	0	0.15437436976532382	0	0.08284645096309726	0	0	0	0.1044009817662407	0	0	0	0	0	0	0	0	0.08120891648023741	0	0	0	0	0	0	0	0	0	0	0	0
BS_HNE6BPMH	0.11917821903453898	0	0.162242316560602	0	0.43907190095703247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15496472196859284	0	0	0	0	0
BS_HN8DE43A	0.06389014352160931	0	0.4195191382579298	0	0	0	0	0	0	0	0	0.24637652146036312	0	0	0	0	0	0	0	0	0	0	0	0	0.11316191146580531	0	0	0	0	0
BS_HM5N78GV	0.20186264229424328	0	0.07599501531522801	0	0.5760929764845687	0	0	0	0.08848887174082966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_HM5GFJN8	0	0	0	0	0	0	0	0	0	0	0.7162659392090961	0	0	0	0.12273960727842234	0	0	0	0.10209835940948102	0	0	0	0	0	0	0	0	0	0	0
BS_HJ95JNFN	0.21613678010265924	0	0.25805080794114665	0	0.29947610775913536	0	0	0	0.0808272092769596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08687606760792733	0	0	0	0	0
BS_HGP0PV0D	0	0	0.24194196328795028	0	0.25510567652122473	0	0	0.20617415759185156	0.0728009313304541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_HC4T1EEP	0.06541726891999683	0	0.1455573173118088	0	0.21527851689034772	0	0	0.2555204632986044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23470253621883078	0	0	0	0	0
BS_HBAKYKQM	0	0	0	0.31980513402275385	0	0	0	0.17542837234949646	0.0685948685810322	0	0	0	0	0.07664090400406257	0	0	0	0	0	0	0	0	0.3010180062797282	0	0	0	0	0	0	0
BS_H8MAKDRB	0.3183542861048479	0	0.3478558019416977	0	0.12617077815866046	0	0	0	0	0	0	0.06657274040441696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_H8E4K1DT	0.36486468397459587	0	0.14693126345934052	0	0.16170374749348473	0	0	0.12139096598073512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_H83DTMT2	0.09033788179277698	0	0.3817093077586064	0	0	0	0	0	0.180245768018701	0	0	0	0	0	0	0	0	0	0.06751563484767213	0	0	0	0	0	0.1325660050038865	0	0	0	0	0
BS_H50HR85Y	0.23599836693686987	0	0	0	0.5309543300441487	0	0	0	0	0	0	0	0	0	0	0.12860186554997166	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_H2K7XX4X	0.19430812690980226	0	0.17840902562052885	0	0.30052861503690054	0	0	0.19547962130068372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11616434524627778	0	0	0	0	0
BS_H1MNXNHB	0.3496590896627949	0	0.16488222343819947	0	0.28764736162836446	0	0	0.12482718269836779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_H1K33JVK	0.1474924310056194	0	0.12707270684002017	0	0.3369260431509731	0	0	0.24969012002571062	0.06288030300113655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_H174820R	0.14408354793414385	0	0.2755138305678345	0	0.16656423225006076	0	0	0.18411288385980434	0.14351081788017575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_H0638GZT	0.16171045852285837	0	0.06055724630049184	0	0.27505591556624076	0	0	0.349441755139974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1090747134342269	0	0	0	0	0
BS_GXACEYKB	0.3313879645587199	0	0.1415642927837941	0	0.24613797985786698	0	0	0.09864529516780642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1004641845571709	0	0	0	0	0
BS_GWPJKM7G	0.3360082774431137	0	0	0	0.2468173075776924	0	0	0.179333531165949	0	0	0	0	0	0	0	0	0	0.16554786781517256	0	0	0	0	0	0	0	0	0	0	0	0
BS_GTAJFTTR	0.3802288944040955	0	0.1222082170354258	0	0.2080108339560939	0	0	0.16488330865791254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_GS9JCK55	0.3790038590416946	0	0.15717281104980813	0	0	0	0	0	0	0	0	0	0	0	0	0.23539636483049237	0	0	0	0	0	0	0	0	0.07859385556672653	0	0	0	0	0
BS_GRS3T427	0.2634541007612773	0	0.11266322420825697	0	0.2424375542799723	0	0	0.15847036433002057	0	0	0	0	0	0	0.08023564723059672	0.06474354532640969	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_GRECE8Q9	0.17057135124975173	0	0.3455414179488944	0.1077242783436704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07154582681141847
BS_GKPVZXYP	0.19004615962259716	0	0.2641793255404016	0	0.07499251974593155	0	0	0.32581816687600657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_GMQZNQH8	0.34488847560620467	0	0.2052508572010116	0.10034552444392653	0.17016894069748867	0	0	0	0.07783591175538021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_GFS9JEE6	0.14818373160634987	0	0.27168888156098314	0	0.2563289228773983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_GKN0B47F	0.17792869609778003	0	0.3466028757014331	0	0	0	0	0	0.19745363796149745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18280470343410968	0	0
BS_GDPZN3SD	0.187596191547391	0	0	0	0.32990948109663126	0	0	0.30120682173602137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_GCQEB05M	0.28059636349142647	0	0.3658651460491001	0	0.12967297410209785	0	0	0.07151679315086143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0804543976422723	0	0	0	0	0
BS_GAA327FP	0.14753532617542758	0	0.5035569777394568	0	0	0	0	0.0641588716241987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1485970402853219	0	0	0	0	0
BS_G9MQM1KK	0.15823123356087945	0	0.4127084054535727	0	0	0	0	0.06532783952557118	0.1196003675235914	0	0	0	0.09156663762024554	0	0	0.06768290505933293	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_G61CN2V0	0.14338156774915947	0	0.42289728180985975	0	0	0	0	0	0.09367388451163186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0877148958536691	0	0.06700823654881534
BS_G4EX0H98	0.2866653476120929	0	0.14721696271926488	0	0.1242967881910206	0	0	0.27497571501021384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_G2016BE5	0.20444013909032208	0	0.21279602972605788	0	0.2650984035609972	0.06251950779093683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13234960234310023	0	0	0	0	0
BS_G16NM5WJ	0.32280607823518387	0	0.4713597208403291	0	0	0	0	0	0.07921829030753595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06448949268974771	0	0	0	0	0
BS_G12HNXYX	0.49500575469465996	0	0	0	0	0	0	0.24309680437222544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_FYJMNRGK	0.16865662355344008	0	0.14542128683937633	0	0.44114967876888966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10847996951132154
BS_FXDY881S	0.13286225131703283	0	0.17029615742376283	0	0.2698161377665804	0	0	0.10061473194411225	0.10805920695178627	0	0	0	0	0	0	0	0	0.09791746432092988	0	0	0	0	0	0	0	0	0	0	0	0
BS_FWCKP4X1	0.24682695440190283	0	0.08183003327717034	0	0	0	0	0.2970608455516937	0.17081755140237279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08596048417265906
BS_FVYBGMG1	0.11830735930628865	0	0.28041398084641533	0	0.14177463836967275	0	0	0.1989221188158618	0.18098706927648495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_FVPMPMRJ	0.25508016020818075	0	0.21619513764349532	0	0.25552437334947387	0	0	0	0.08256836961539259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_FT95T4YP	0.2864941554077883	0	0.2922303803181551	0	0.2029555367707067	0	0	0.08074462585248507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_FSM39DXA	0.30822589221502217	0	0.07495076116054235	0	0.15732605944219424	0	0	0	0.13586748844730162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1540667854613465	0	0
BS_FQ2ZBMPA	0.25933622528188655	0	0	0	0.15723256112306605	0	0	0.2158679337276587	0	0	0	0.17634504719158736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_FNM4BB83	0.2348295638800859	0	0	0	0.3947219509703407	0	0	0.19715145716219962	0	0	0	0	0	0	0	0	0	0.1055450022732806	0	0	0	0	0	0	0	0	0	0	0	0
BS_FNF1TCSW	0.359766035941232	0	0.3506974073428002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10684880476904865	0	0	0	0	0
BS_FKQ7F6D1	0.09259909796537685	0	0.276386579941483	0	0.09079557986351977	0	0	0.42648696733397745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_FJEZ3ASV	0.11764048897858526	0	0.16990237876108055	0	0.3058712950805685	0	0	0.2430465330804999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_FJEBFQHG	0.18797960881331147	0	0	0	0.37525543773850695	0	0	0.10492184929890062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1637173299109094	0	0	0	0	0
BS_FHFVCQ41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8359960231978468	0	0	0	0.07705028364987887	0	0	0	0	0	0	0
BS_FHE6Z73G	0.3050225033567013	0	0.14909344108289624	0	0.10195151766781646	0	0	0	0	0	0	0	0	0	0	0.1066739138557752	0	0	0.10188097200619779	0	0	0	0	0	0.08797568276050231	0	0	0	0	0
BS_FG649AWK	0.07514623214196674	0	0.1704319549000685	0	0.5851963288280454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_FFD25TTK	0.18058777186389374	0	0.35879628986108064	0	0	0	0	0	0.16687693712786877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06203219070914949	0	0	0.0982855894415613	0	0
