Kids_First_Biospecimen_ID	SBS1	SBS2	SBS3	SBS4	SBS5	SBS6	SBS7a	SBS7b	SBS7c	SBS7d	SBS8	SBS9	SBS10a	SBS10b	SBS10c	SBS10d	SBS11	SBS12	SBS13	SBS14	SBS15	SBS16	SBS17a	SBS17b	SBS18	SBS19	SBS20	SBS21	SBS22	SBS23	SBS24	SBS25	SBS26	SBS27	SBS28	SBS29	SBS30	SBS31	SBS32	SBS33	SBS34	SBS35	SBS36	SBS37	SBS38	SBS39	SBS40	SBS41	SBS42	SBS43	SBS44	SBS45	SBS46	SBS47	SBS48	SBS49	SBS50	SBS51	SBS52	SBS53	SBS54	SBS55	SBS56	SBS57	SBS58	SBS59	SBS60	SBS84	SBS85	SBS86	SBS87	SBS88	SBS89	SBS90	SBS91	SBS92	SBS93	SBS94	SBS95
BS_X5VN0FW0	0.0811082431745166	0	0.3545546957782311	0	0.18400125098897577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09048574748542668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09145073942606834	0	0	0	0	0	0	0	0	0	0
BS_X1TRW9RH	0.09074330939040942	0	0	0	0.0697234498914091	0	0	0	0	0	0	0	0	0.06890859864943827	0	0	0	0	0	0	0.1281546958715896	0	0	0	0.2505863184191266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06012169713630501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0845683867830129	0	0	0	0	0	0	0	0
BS_X0KN4VVW	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31692448476584356	0	0	0.6698106921449709	0	0	0	0	0
BS_WYTDVC0Y	0	0	0.31037853820094186	0	0	0.22397868933779475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13194969148186309	0	0	0	0	0	0.06254481069985027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11422521392153573	0	0	0	0	0	0	0	0
BS_WPV7N6NQ	0.1460726211253634	0	0.18240680348375557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18022911538344583	0	0	0	0	0	0	0	0.18164230286775282	0	0	0	0	0	0	0	0	0.07235444529234276	0.17070741089424254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_W60PB1DS	0.15025978979493584	0	0	0	0	0.08953465437379789	0	0	0	0	0	0.06917255133442247	0	0	0	0	0.12990329378176507	0	0.07260970289302936	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07125343905560885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06745100138511799	0.23685742317298383	0	0	0	0	0	0	0	0
BS_VS3R7XVV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1361703796729007	0	0	0	0.20884879901252096	0	0	0	0	0	0	0	0.0713851456533759	0	0	0	0	0.06701549851999103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2944932374928041	0	0	0	0	0	0	0	0
BS_VXDGXQKZ	0.11813349829248652	0	0.20426258148106052	0	0.24786700125566122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15208028937000279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09273236984263789	0	0	0	0	0	0	0	0	0	0
BS_VCE73HPW	0.08592494333612151	0	0.17325215538189256	0	0.2984287500849778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110625849559286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07900168196415888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_TYFD8ZMG	0	0	0.16130092345335356	0	0	0.2583846409311501	0	0	0	0	0	0	0	0	0	0	0.07394146968323036	0	0	0	0.08404889567352411	0	0	0	0.0782301240244884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07622307729868909	0	0	0	0	0	0	0	0	0.11932372204184337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.081336235744398	0	0	0	0	0	0	0	0	0	0	0
BS_TQ0J7WJQ	0.12400338919450632	0	0.3089856533492829	0	0.1541059088819145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10451459968814457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12013419409556672	0	0	0	0	0	0	0	0	0	0
BS_TN8CGS84	0.12757586253730185	0	0.20722110955941223	0	0.2553488738259829	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08105068467372788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09515279131590233	0	0	0	0	0	0	0	0	0	0
BS_ST7KGV85	0.19181855662081854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37663300461834465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35099136070765957	0	0	0	0	0	0	0	0	0	0
BS_S3DSBR9Y	0.4336603245309594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28517340724529555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12893634509829682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08502423743331093	0	0	0	0	0	0	0	0
BS_RWJ0571Q	0.08526924867421604	0	0.3340549693876842	0	0.1993595229767262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06576645490546104	0.06352724949334324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06466308906811875	0	0	0	0	0	0	0	0	0	0
BS_R7H6ZV8M	0.0653428836747693	0	0.3979422648890219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09745445858819433	0	0	0	0	0	0	0	0	0	0	0	0.28212685324806647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_R6CKWZW6	0.11684879312050492	0	0.21316344049262306	0	0.1289336375234924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10538261770852751	0	0	0	0	0	0	0.11079015898757717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08793896975841997	0	0	0	0	0	0	0	0	0	0
BS_QZRP3NSG	0.07877567763889642	0	0.2758656830671912	0	0.34555796834423835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10787905155956903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08395409740525119	0	0	0	0	0	0	0	0	0	0
BS_QZPGVNBB	0	0	0	0	0.335522187773217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3681425617958231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06263311687709541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06632344837039629	0	0	0	0	0	0	0	0	0
BS_QJHY513X	0.34370498628155666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20591667981911874	0	0	0	0	0	0	0	0	0	0	0	0.0923380230763486	0	0	0	0	0	0	0	0	0	0	0	0	0.2420375568353118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_QFH9XM6Q	0.08105075546571805	0	0.34440934964158904	0	0.18643563172599714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07493614012639341	0.0650213468481814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_Q6GVRAWK	0.14405389258439247	0	0.17438243043427776	0	0.18719028634148552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16505490709485016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09980563546956736	0	0	0	0	0	0	0	0	0	0
BS_PCVV9GJG	0.08853226584821162	0	0	0	0.0628097579816486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13045588139577255	0	0	0	0	0	0	0	0	0	0	0	0.12743095655351422	0	0	0	0	0	0	0	0	0	0	0	0	0.20689918100636218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0632977537524655	0.14230112543330148	0	0	0	0	0	0	0	0
BS_QF7M4SHH	0.1882624675134322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1778105657843726	0	0	0	0	0	0	0	0	0	0	0.27374756564028513	0	0	0	0.11801509990616998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07179259116557796	0	0	0.08711791365852944	0	0	0	0	0	0	0	0
BS_PZ5WX9TX	0.3436639562892244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3449200810714798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10349754442525087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19825250704530265	0	0	0	0	0	0	0	0
BS_P7VR731D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22991148297836198	0	0	0	0.2127748811363277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40055673969326433	0	0	0	0	0	0	0	0
BS_NNFDFAFM	0.1022005737912821	0	0.3138329471511326	0	0.1509474900906338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08470481598065124	0	0	0	0	0	0	0.07070674590029473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12481891636767445	0	0	0	0	0	0	0	0	0	0
BS_M5FM63EB	0.15985744887256445	0	0.16977982264894098	0	0.3455549967914788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10527876786277121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10508704286340362	0	0	0	0	0	0	0	0	0	0
BS_M0B42FPR	0.16477097299409954	0	0.14526358849809065	0	0.37022493100473514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09908526640444625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10914702192831735	0	0	0	0	0	0	0	0	0	0
BS_KT3GAAQV	0.3930469518692386	0	0	0	0	0	0	0	0	0	0	0	0	0.07693789010717549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10447795266594405	0	0	0	0	0.26570291192090756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_KQRAHH6Y	0.08134677344014844	0	0.20561477512823564	0	0.2573576364168512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10971249907340083	0	0	0	0	0	0	0.0875315145189107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_K24D4BGK	0.13549939325614244	0	0	0	0.29399944842552955	0.09476054754019829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07015622199176655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06190312049828587	0	0.23370689478030998	0	0	0	0	0	0	0	0
BS_KPG4WCHS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.315474939634932	0	0	0	0.12218110278095286	0	0	0	0	0	0	0	0.07971120999144367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09265773232165048	0	0	0.15784633128243503	0	0	0	0	0	0	0	0
BS_KQPCYZ2K	0	0	0.3680293450789574	0	0	0.0759611996630382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2184658049574778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0817234606135211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_KHJMCFQR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0687333944621762	0	0	0	0.16092487591022667	0	0	0	0	0	0	0	0	0	0	0	0.08534199331304969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08887738406298845	0	0	0.4408656096622143	0	0	0	0	0	0	0	0
BS_JWDK21ED	0	0	0	0	0.08673596110222132	0.1642987741932483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16860716830114708	0	0	0	0	0	0	0	0	0	0	0	0.1170253421888944	0	0	0	0	0.10462763794487355	0	0	0	0.20515036185975805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0943548865858453	0	0	0	0	0	0	0	0
BS_JRFVST47	0.060973348226483974	0	0.34628502320152094	0	0.16727843012863763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07566861577049815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09684900636306067	0.07084320751730011	0	0	0	0	0	0	0	0	0
BS_JD5FE0V5	0.20370910237654924	0	0.062152457502107565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0982947711048964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11015748199101091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18183231880656034	0	0	0.10779387529591263	0	0	0	0	0	0	0	0
BS_JEZBA2EW	0	0	0.3084826565663521	0	0.170763830300641	0.08086445271891844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17010846176530972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08301870790589451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_JD05XR6E	0.10090639810746826	0	0.35617003156122806	0	0.14038690649298324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07291779400455584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0644111876175569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_JDZX545X	0.09652281268198042	0	0.29888952173758315	0	0.2250488314057929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11539450020746513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06719261348863205	0	0	0	0	0	0	0	0	0	0
BS_JC7E55BV	0.18287482979577266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20378955661655554	0	0.12787760359555533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1651918134825146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0722329924606029	0.14100760644628993	0	0	0	0	0	0	0	0
