Kids_First_Biospecimen_ID	Signature.1A	Signature.1B	Signature.2	Signature.3	Signature.4	Signature.5	Signature.6	Signature.7	Signature.8	Signature.9	Signature.10	Signature.11	Signature.12	Signature.13	Signature.14	Signature.15	Signature.16	Signature.17	Signature.18	Signature.19	Signature.20	Signature.21	Signature.R1	Signature.R2	Signature.R3	Signature.U1	Signature.U2
BS_XKM2EAT4	0.23986149252111771	0	0	0.2686357308549954	0	0	0	0	0.2022640074018969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14439827665360536
BS_XKE77TR4	0.1461963829200304	0	0	0	0	0.38751306487743664	0	0	0.34235834934555975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_XJZQA3AP	0.20025137559519293	0.22007397506990317	0	0	0	0	0.08570853340373276	0	0.25122407920703715	0	0	0	0	0	0	0	0.09146916898345175	0	0	0	0	0	0	0	0	0	0
BS_XHAQXDR0	0.2888402388737368	0.0618329230010439	0	0.16827520393077647	0	0	0	0	0.26064306164643825	0	0	0	0	0	0	0	0.13336039316246479	0	0	0	0	0	0	0	0	0	0
BS_XH5JP8DB	0.3510037118924504	0	0	0.1299707195702318	0	0	0	0	0.2462131455285811	0	0	0.07928849348843156	0	0	0	0	0.13099494557573266	0	0	0	0	0	0	0	0	0	0
BS_XGVSX8BX	0.2565363487730866	0.1770668710519906	0	0.07410943434825722	0	0	0	0	0.31200651106273214	0.07421367350861671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_XGMXJKFX	0.08713474382032017	0.3426256192999148	0	0.21728353112345392	0	0	0	0	0.19273078326025722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_XEVMEYFS	0.060459217740269765	0	0	0.47590528637703633	0	0	0	0	0.09427576829114989	0.16945260871777784	0	0	0	0	0	0	0	0.1541905534449419	0	0	0	0	0	0	0	0	0
BS_XDY9BYRK	0	0.15584823675416284	0	0.2528078166374505	0	0	0.07556255601549439	0	0.1439892988987973	0.09089758825407579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21174345246311954
BS_XCNGQ25H	0.2269680121334682	0	0	0.33278568955311755	0	0	0.08611199510088462	0	0	0.11416635077914293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_XCFNEZ8E	0.10435740392251239	0	0	0	0	0.2062533710995688	0	0	0.37234036323386815	0.11907934173727065	0	0	0	0	0	0	0.1404376513696508	0	0	0	0	0	0	0	0	0	0
BS_XBE002WV	0.38463914194394394	0.1314858417377708	0	0.12353468286594584	0	0	0	0	0.27759777363485844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_XBBBE8V2	0.14332340875765917	0	0	0.0698577287858623	0	0	0	0	0.229928352436416	0	0	0	0	0	0	0	0	0	0	0.09456269037668517	0	0	0	0	0	0	0.35457949192623955
BS_X9PJ715R	0.20025804933808505	0	0	0	0	0.3296481573818934	0	0	0.07466989065062113	0	0	0	0	0	0	0	0.11192586327019086	0	0	0	0	0	0	0	0	0	0.22730714329883434
BS_X8YB5G5J	0.18538896538313304	0	0	0	0.09054419506840296	0	0.17312922130137828	0	0	0	0	0.06395617636051344	0	0	0.09634109697165141	0.13483240368696528	0	0	0	0	0	0	0	0	0	0	0
BS_X7QJCVJB	0.19113791880942715	0	0	0.25206432759001607	0	0	0	0	0.27652831242921144	0.06724890884494315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_X6361T19	0.09752159891969095	0	0	0.0671757726111646	0	0.37295138586184673	0	0	0.3006246581139369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_X5VN0FW0	0.13584984796291874	0	0	0	0	0.2907741715589434	0	0	0.351765532805348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_X1TRW9RH	0.21824805435478636	0	0	0	0.1852891099668056	0	0.24060804357891732	0	0	0	0.07531217582539679	0	0	0	0	0	0	0	0.13531572099700304	0	0	0	0	0	0	0	0
BS_X1R0N8QS	0.09672891904771434	0.3107417193978077	0	0.19297764945204396	0	0	0	0	0.2016992303204919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_X1DSETVE	0.0945433362151328	0	0	0.36594825311456314	0	0	0	0	0.24384373805575438	0.07625002897108356	0	0	0	0.07465041147308332	0	0	0.09636989496704976	0	0	0	0	0	0	0	0	0	0
BS_J8EK6RNF	0.14540754149506543	0.1030053449410416	0	0.12655975272188805	0	0.2836885524119433	0	0	0.2175473722427536	0	0	0	0	0	0	0	0.06758655158903587	0	0	0	0	0	0	0	0	0	0
BS_18RH1034	0.10026826464174547	0.09927292865876532	0	0.15242667451642247	0	0	0	0	0.1434285048147415	0	0	0	0.08874822027261164	0	0	0	0.15044556414300625	0	0	0.0967853609562029	0	0	0	0	0	0	0
BS_4DQAQFQH	0.08901092691030721	0.2737626271722969	0	0.06181973055307461	0	0	0	0	0.3791614003588535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0908258875679628
BS_DD2N8CEX	0.2401430231947814	0	0	0	0	0.0915488305360819	0.20328035766245414	0	0	0	0	0	0	0	0	0.08387297684694599	0	0	0	0	0	0	0	0	0	0.14810520353296716	0
BS_7PAAZQE6	0.8381066447322444	0	0	0	0	0	0	0	0	0	0	0.11907242849021175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_4SCDT7M9	0.3120127346503215	0	0	0	0	0	0.2748363867451981	0.10739623417743775	0	0	0	0	0	0	0	0	0	0.08438141500886395	0	0	0	0	0	0	0	0	0
BS_2DNGDW0A	0.8141292394791109	0	0	0	0	0	0.17418913243854303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_QF7M4SHH	0.3797063377444542	0	0	0.08388639489148146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3197371324522898	0.12157981790768056	0	0.06476504204153327	0	0	0	0
BS_03SSN1N2	0	0	0	0	0	0	0	0	0	0.334475494362692	0	0	0	0	0	0.06181233559582724	0	0.25975176326635785	0	0	0	0	0	0	0	0	0.24810589365451152
BS_78TQS4Y3	0	0.09132689032469699	0	0.2952330712833581	0	0	0.09583090193759848	0	0	0.19132817942198282	0	0	0	0	0	0.07552970523912585	0	0	0	0	0	0	0	0	0	0.20691540284271015	0
BS_3MYQP7P5	0.31571930730558345	0	0	0.0943985218126822	0	0	0	0	0.22403215523726447	0.08949460558784704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17744864212931058
BS_H8MAKDRB	0.35575173951485356	0	0	0.31470285800634656	0	0	0	0	0	0	0	0	0	0	0	0	0.15598134102598404	0	0	0	0	0	0	0	0	0.13289056483751693	0
BS_MWKJF6XH	0.14027680965450512	0	0	0	0	0	0	0	0	0.48968826625580214	0	0	0	0	0	0	0	0.12076729406301802	0	0	0	0	0	0	0	0	0.16818628209561384
BS_6GTKRGNK	0.13009997646602106	0	0	0	0	0.25411237162654216	0	0	0.3789878821441786	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06860236254355563	0	0	0.08597517990587641	0
BS_CWQ35N2K	0.06844674122883455	0	0	0.3538921609561583	0	0	0	0	0	0.1721968422645456	0	0	0	0	0	0.09471967052319692	0	0	0	0	0	0	0	0	0	0.21452453753681183	0.08382293911911069
BS_SD28E0SC	0.6959406931007992	0	0	0.11387138224459067	0	0	0	0	0	0	0	0	0	0	0	0	0.07999519555237318	0	0	0	0	0	0	0	0	0	0
BS_PMSZKZP7	0	0	0	0	0	0	0	0	0.500409502134648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24063711685000724	0.1910868334878179
BS_0FQKT8EY	0	0	0	0	0.16897042499133424	0	0	0	0.24596673742721473	0	0	0.06308223555841125	0	0	0	0	0.07091670860687845	0	0	0.18659859371529158	0	0.06842880647127772	0	0	0	0	0
BS_J5J0EA7Y	0.14916715192244137	0	0.2892288710680806	0	0	0	0	0	0	0	0	0	0	0.06017886599192891	0	0	0	0	0	0	0	0	0	0	0	0.093474086435797	0.2333528382415224
BS_T1SNKF50	0.2640617740305413	0.1898128149287725	0	0.2753463937173483	0	0	0	0	0.06410838917035956	0.08912819914924305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_H1K33JVK	0.11103185123339457	0	0	0.14705111953987	0	0.3170553634640668	0	0	0.3787657133085593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_5JC116NM	0.1321564822499931	0	0	0.18513087826938507	0.07472229894496728	0	0	0	0.38857301085476026	0	0	0	0	0	0	0	0	0	0	0.0789627144392635	0	0	0	0	0	0	0
BS_QGX93WPF	0.16069222950458387	0.2068374076313664	0	0.18114385413527784	0	0	0	0	0.17970358280610269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0635349133793026
BS_KYPMZZSY	0.15472367174505108	0	0	0.22679132060316792	0	0	0	0	0.11791949788499796	0.0667042260174573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28191935173447097
BS_ST3Z2B9B	0.18238059028957454	0	0	0	0	0.22988806395326952	0	0	0	0.07915536852782516	0	0	0.1630021713823985	0	0	0	0	0	0	0	0	0	0	0	0	0.22006406288170524	0
BS_SQSH5G7A	0	0	0.08261398041769182	0.328825736757284	0	0	0	0	0.20971580645965301	0	0	0	0	0	0.09244439393033885	0	0	0	0	0	0	0	0	0	0	0	0
BS_MZJJRDZF	0.1981773843503035	0	0	0.08345016818727645	0	0	0	0	0.1058084214743596	0.15966458181795098	0	0	0	0	0	0	0	0.09192381139679984	0	0	0	0	0	0	0	0.1030243813845074	0.21531189945107876
BS_MW74GF38	0.19490274001677174	0	0	0.34032517844441157	0	0	0	0	0.07267480092700215	0.08704492365274058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1310303420504695
BS_6FV7BDE3	0.17084304667931904	0	0	0.14376779068609596	0	0.2481298358319359	0	0	0.1265752825250598	0	0	0	0	0	0	0.07311627730627272	0	0	0	0	0	0	0	0	0	0.09611371148484871	0
BS_9GJHMA3J	0.08008108179615185	0	0	0.3549750147236079	0	0	0	0	0.3414755620153699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_HM5GFJN8	0	0	0	0	0	0	0	0	0	0	0	0.7409518255586759	0	0	0	0.13217548839746499	0	0	0	0	0	0	0	0	0	0	0
BS_FJEBFQHG	0.20890825824206563	0	0	0	0	0.47486478941108123	0	0	0.2703714014837483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_MCM78YPC	0	0	0	0.16999072643189259	0	0	0.1342793646346914	0	0	0.21217684369112114	0	0	0	0	0	0	0	0.09492986152785991	0	0	0	0	0	0	0	0	0.3186801365825989
BS_QSMFVHSB	0.17030484359256293	0	0	0	0	0.3805707008635302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25077930616243393
BS_B3RH9V17	0.2811108039206481	0	0	0.13913661535795668	0	0	0	0	0.328681292322128	0	0	0	0.09246998937323762	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_NCGGFG6H	0.29509037728620113	0	0	0.38976873386758315	0	0	0	0	0	0.1096791082962136	0	0	0	0	0	0	0	0	0	0.06649037830100188	0	0	0	0	0	0	0
BS_WD37M8SD	0	0	0	0.08156640181891041	0	0.6082590296223881	0	0	0.19530787035908498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_85Y70BHE	0.18789043838935923	0	0	0.4055523222982432	0	0	0	0	0	0.142260150554891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2002604247667853	0
BS_0J5MCBZV	0.12676822293965048	0.22743530574175677	0	0	0	0.07960339492645163	0	0	0.33140729452125256	0	0	0	0	0	0	0	0	0	0.12858563867899328	0	0	0	0	0	0	0	0
BS_NXZSD2KK	0.24475969723346572	0.09966994848171509	0	0.3909723513674158	0	0	0	0	0	0.13789481921618096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_SCQNN2A2	0.3677828359253417	0	0	0.11592992576009031	0	0	0	0	0.320530139766429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_0S617SMM	0.20830936585794047	0	0	0	0	0.0964506047611887	0	0	0	0	0	0	0.13741188432770995	0	0	0	0	0	0	0	0	0	0	0	0.09509999242182787	0.2271068121685472	0.10816354791803082
