Kids_First_Biospecimen_ID	Signature.1A	Signature.1B	Signature.2	Signature.3	Signature.4	Signature.5	Signature.6	Signature.7	Signature.8	Signature.9	Signature.10	Signature.11	Signature.12	Signature.13	Signature.14	Signature.15	Signature.16	Signature.17	Signature.18	Signature.19	Signature.20	Signature.21	Signature.R1	Signature.R2	Signature.R3	Signature.U1	Signature.U2
BS_4DQAQFQH	0.07867067072271935	0.27786913974242017	0	0	0	0	0	0	0.37046936743541314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1284195224529682
BS_402W79TS	0	0	0.12597425933903117	0.13274420647144197	0	0	0.2189505682548039	0	0	0	0	0.10378914907716026	0	0	0	0.24376165657259835	0	0	0.12400038313808769	0	0	0	0	0	0	0	0
BS_3Z40EZHD	0.08328203995384216	0	0	0.374827014638509	0	0	0	0	0.2809059686012417	0	0	0	0	0	0	0	0.07848951743213639	0	0	0	0	0	0	0	0	0	0
BS_3VKW5988	0.22560821535348485	0.14859090465273014	0	0	0	0	0	0	0.40381359160179514	0	0	0	0	0.06802742000751054	0	0	0	0	0	0	0	0	0	0	0	0	0.07330546332561279
BS_3DV5FVPQ	0.18488512289847545	0	0	0	0	0	0	0	0.33368508661028096	0	0	0	0	0	0	0.1711424461221534	0	0	0.14480350053620258	0	0	0.13536692436935263	0	0	0	0	0
BS_38CD519Z	0.16928772287063149	0.15744397312044925	0	0.2661350346099382	0	0	0	0	0.2125776947719597	0	0	0	0.08980848103758131	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_35DRDAFV	0.4758128345145438	0	0	0.07398199918532354	0	0	0	0	0.109958121974357	0	0	0	0	0	0	0.31382895199510746	0	0	0	0	0	0	0	0	0	0	0
BS_328C4BW5	0.2866498982210653	0	0	0	0.1580669310050898	0	0	0	0.09562450245744965	0	0	0.11629104204171088	0	0	0	0.29218008393223044	0	0	0	0	0	0	0	0	0	0	0
BS_2X60Q1ET	0.18301517637464804	0.21376891848458446	0	0.08791296035425179	0	0	0	0	0.36318130251090897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_2NDRETB2	0.11883990722799954	0	0	0	0	0.3055686281611175	0	0	0.2726872869302957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11787554980221067
BS_2KMB51YF	0.22497795518151448	0	0	0	0	0	0	0.06799584754906339	0	0	0	0	0	0	0	0.6142921187306766	0	0	0	0	0	0	0	0.09273407853874556	0	0	0
BS_2HDEZFTW	0	0	0	0	0	0	0.4983827707232929	0	0	0	0	0	0	0	0	0.0799518829883081	0	0	0	0.12584505284735228	0	0	0	0	0	0.07344618209054855	0.14531271299591533
BS_2DNGDW0A	0.848442418988439	0	0	0	0	0	0.14371882180723264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_22VCR7DF	0.14030605467236057	0	0	0.06659896423859513	0	0.2619667036259636	0	0	0.306126992045763	0.07899718801030323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_1SDWBXX8	0.9445451897787822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_1RTE2KEX	0	0	0	0	0	0	0.44729013740583734	0	0	0	0	0	0	0	0	0.22651804623380317	0	0	0.22891900322781727	0	0	0	0	0	0	0	0
BS_1Q524P3B	0.16719707940227627	0	0	0.10414748451263528	0	0.18390714425318852	0	0	0.3088951478912592	0.08410358594607971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_1B00Q25Y	0.20540863676120594	0	0	0.07891054459800234	0	0	0	0.1834316864692219	0.26048406851961664	0	0	0	0	0	0	0.12271900380933262	0	0	0	0	0	0	0	0.1074384443182803	0	0	0
BS_1MME7FBS	0.24376662642385805	0.07824519617582357	0	0.06406968716729547	0	0	0	0	0.528528888364647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_18RH1034	0.10212892288409722	0.08553312419822753	0	0.17364764042470937	0	0	0	0	0.13625434564272745	0	0	0	0.07905052914460527	0	0	0	0.16313454636030947	0	0	0.08940675126516033	0	0	0	0	0	0	0
BS_13DJ6WHW	0.7391218392551068	0	0	0.1221767720183749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_169P1QCA	0.0746527992116721	0.40892097704717	0	0	0	0	0	0	0.40482476038318016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_0AK4F99X	0.25824762972632437	0	0	0.20318251923537023	0	0.17935698913627718	0	0	0	0	0	0	0	0	0	0	0.06011699888838903	0	0	0	0	0	0	0	0	0.07014671819458732	0
BS_02QV7ZWP	0.6173017205975929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38269827940240714	0
BS_05CHNS17	0	0.4607425919776521	0	0	0	0	0.12633355552670247	0	0	0	0	0	0	0	0	0.2678290220011012	0	0	0	0	0	0	0	0	0	0	0
BS_0ATJ22QA	0.22660334055933293	0.08507521144809549	0	0	0	0	0	0	0.43700397877073943	0.06479523365304213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_0TKQP4XJ	0.5052879557224211	0	0	0.07321407976525816	0.1858721485799025	0	0	0	0	0.06490199545487291	0	0.06439028181902352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_E3B3926M	0	0	0	0	0.07581014469719878	0.10957310308032839	0	0	0.20291657475951771	0	0	0	0	0	0	0	0	0	0	0	0.07401195447976991	0	0	0	0.10073548276221053	0	0.264283523733044
BS_K3PPH522	0.19586681206802295	0.20919542574238212	0	0.2823785408795177	0	0	0	0	0	0.06618419152943805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17761349671365168	0
BS_K07KNTFY	0.3007489091344605	0.12763920066895143	0	0.23879806836080297	0	0	0	0	0	0.10317426263099441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12718325661363547	0
BS_K049HVGR	0	0.25957592960592596	0	0	0	0.28264501241680806	0	0	0.21456769286130808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08688943349434612	0
BS_JVTQD8HH	0.1064315391556809	0	0	0.15482407782516705	0	0	0	0	0	0.2610903363485032	0	0	0	0	0	0	0	0.06848062047278729	0	0.08941304055658574	0	0	0	0	0	0	0.26470988813509994
BS_JX1PK0VW	0.09829665475950565	0.2294527962576498	0	0	0	0	0	0	0.5031631595189926	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09100427135009864	0	0	0	0
BS_JTBM5TSE	0.14401816125156724	0	0	0	0	0.4599160151090293	0	0	0.11165363606207557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08855573740004354	0	0
BS_JSNJZERZ	0.4983849582272596	0.08687958866910957	0	0.08609839592505816	0	0	0	0	0.24651363410597152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_JSMAT49K	0.21748612568738723	0.16783945774268208	0	0.1760567620535917	0	0.06572346400743047	0	0	0.062178013954527614	0.11729691717726345	0	0	0	0	0	0	0	0	0	0	0	0.06278150860114043	0	0	0	0.06942331472998724	0
BS_JQNF0FQP	0.11733591368406468	0	0	0	0	0.3473404515818482	0	0	0.2178922994643435	0	0	0	0	0	0	0	0	0	0	0.23032024983725255	0	0	0	0	0	0	0
BS_JNS7Q60A	0	0	0	0.2010290133230361	0.06601051262061144	0.13677851891885412	0	0	0	0.11250535106425154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2861479019080657
BS_JR56RQDC	0.18695151329545617	0	0	0.24926050189979235	0	0	0	0	0.12432370899987648	0.19861757170029787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06112044232370834	0
BS_JM979K1M	0	0	0	0.18642208734093613	0	0	0.08798026260563166	0	0	0.20852248604305637	0	0	0	0	0	0	0.1814434482255445	0	0	0	0	0	0	0	0	0.14062466050069633	0
BS_JK5GTHVG	0.16115977221081013	0.1934374459941132	0	0.16800639030245035	0	0	0	0	0.21758597144477043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_JJZPY3BG	0	0.28219703872274443	0	0	0	0.18009762941981938	0	0	0.2538836551222912	0	0	0	0.07524209302374617	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_JJWC13GG	0	0	0	0.25864706509388335	0	0	0.10949011077635853	0	0	0.3189525135307473	0	0	0	0	0	0	0	0.08540032699190866	0	0	0	0	0	0	0	0	0.07721266585491682
BS_JJNSP29S	0.12641154144289948	0	0	0	0	0.5014154518696484	0	0	0.1177196536498282	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0947209907656198	0	0	0	0
BS_JHGFJR3D	0.1556226938158354	0	0	0.20498696694044433	0	0.0903771901588779	0	0	0	0.14924105045646216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0972397947312044	0.21262962926206752
BS_JE1DF581	0.2541720926574079	0.11891014026316388	0	0.2100883960827121	0	0	0	0	0.18631764611405563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_JGKRN7NA	0	0	0	0.17466311112037322	0	0	0	0	0.589128182894569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_JDMM2XG4	0.24246259237874462	0.3372994539632498	0	0.14325931100952344	0	0	0	0	0	0.1776977634733925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_JDS0SYST	0.4543326370236979	0	0	0	0	0	0	0	0.26590600987868485	0	0	0	0	0	0	0	0.1097610236186124	0	0	0	0	0	0	0	0	0	0
BS_JC8YV5V9	0	0.09850422342559365	0	0.27287204739057264	0	0	0	0	0.3861082982313118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_JC2187NA	0.3769789441687605	0	0	0.14421157293519085	0	0	0	0	0.19979033175828323	0.07938679104495838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07862433002343262
BS_JBY9S5D4	0.22076704884391296	0	0	0.22069727069169734	0	0.32056120943974353	0	0	0	0.07165407634858874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0916237862231778	0
BS_JBHQ6G3J	0.24778453878720674	0.16583247634350165	0	0.20790354815437245	0	0	0	0	0	0.1306873319972506	0	0	0	0	0	0	0	0	0	0.11895884079535288	0	0	0	0	0	0.07726470300749294	0
BS_JB3J82ZK	0	0	0	0.4296614274937104	0.06800203517868907	0	0	0	0.36060659929834055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_JA3XXP1Y	0.1255795477706611	0	0	0.12429784328847873	0	0	0	0	0	0.20759415540600268	0	0	0.08407273584795542	0	0	0	0.19559703412683746	0	0	0	0	0	0	0	0.09137387840516636	0	0
BS_J6VRW67C	0.14420377814231702	0	0	0.14773221563569586	0	0	0.10725539706490421	0	0	0.312638798449608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10572502871974387	0.14109182718160895
BS_J5J0EA7Y	0.16955517325125014	0	0.24519713322647724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10825084290765542	0.24020704289061193
BS_J52D4XQY	0.1874372283657933	0	0	0	0	0.35988323221340635	0	0	0.16306274542165589	0	0	0	0	0	0	0	0	0	0	0	0	0.06958617065954252	0	0	0	0	0
BS_J33YVP27	0.2071276046078422	0	0	0.3038482326117956	0.13230763128833123	0	0	0	0	0.16722783904264646	0	0	0	0	0	0	0	0	0	0.0890872468495141	0	0	0	0	0	0	0
BS_J4E9SW51	0.21212138284968476	0.14310895847646782	0	0.10203338441493298	0	0	0	0	0.14315656253988554	0	0	0	0	0	0	0	0	0	0	0.2484160429476127	0	0	0	0	0	0	0
BS_J037K4BM	0.13171581453432485	0	0	0.20097390023638304	0	0	0	0	0	0	0	0	0.12324084162213848	0	0	0	0.349666708298589	0	0	0	0	0	0	0	0.13976162338943887	0	0
BS_HZV4WDTB	0.3049871623417305	0.07903378582547205	0	0.34733345570236823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15437416219792188	0
BS_HZNKSQ17	0	0.14780250394057037	0	0	0.23417836438828182	0	0	0	0.1908675058462571	0	0	0	0	0	0	0	0	0	0.15265716493286854	0	0	0	0	0	0	0	0.11816209831413593
BS_HZHEF797	0.18372724744107158	0.11357438893685978	0	0.10154898928982087	0	0	0	0	0.3414312068661207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08437988310339736	0
BS_HW4MYBZ2	0.32129814111428945	0.1329150180497831	0	0.18887862102595854	0	0	0	0	0.07131618478161117	0.06179300017875198	0	0	0.07902976446473518	0	0	0	0.12350779868816747	0	0	0	0	0	0	0	0	0	0
BS_HW4J7JM8	0.08640829912407859	0.4621298044786992	0	0	0	0.10127761773114828	0	0	0.237995404712466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_HTGDSPQA	0.4949746123962706	0	0	0.11742880249633536	0	0	0	0	0	0.07616744993626896	0	0	0	0	0	0	0	0	0	0.14379951957193127	0	0	0	0	0	0.09773497879662972	0
BS_HSYF7G2D	0.16210488921195948	0.3781725816837425	0	0	0	0	0	0	0.3168071030414637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_HQFNQHVW	0.46865303901822963	0	0	0	0	0	0	0	0.1450050618319891	0.08494982075508772	0	0	0	0	0	0	0.16071676605667848	0	0	0	0	0	0	0	0	0	0
BS_HPMX6CT4	0.31726060731876743	0	0	0	0.0906422918643573	0	0	0	0.08837242484279587	0.13633304237595648	0	0	0	0	0	0	0	0	0.06550417965324702	0	0	0	0	0	0	0	0.07520921078020652
BS_HNE6BPMH	0.1001480482828607	0	0	0	0	0.6032184368318851	0	0	0.13305563514003468	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07777135374417937	0	0	0	0
BS_HN8DE43A	0	0	0	0.3085868378387383	0	0	0	0	0	0	0	0	0.07016490130445542	0	0	0	0	0	0	0	0	0	0	0	0.10962605899373375	0.09840146888241624	0.1597080620412488
BS_HM5N78GV	0.22405220773812534	0	0	0	0	0.5151828217895772	0	0	0	0.06650017039746695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18529043741594328	0
BS_HM5GFJN8	0	0	0	0	0	0	0	0	0	0	0	0.739002485845826	0	0	0	0.1310847924533815	0	0	0	0	0	0	0	0	0	0.0618346990348729	0
BS_HJ95JNFN	0.2331731316885856	0	0	0.26871998751597337	0	0.27499406939054094	0	0	0	0.08994829749791385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08603075508018707	0
BS_HGP0PV0D	0	0	0	0.15562533536270354	0	0.34164120769775164	0	0	0.2541825121190581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_HC4T1EEP	0	0	0	0	0	0.2081822834578255	0	0	0.35457725315124905	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08344987566183351	0	0	0.06095059916172871	0.2351212046191666
BS_HBAKYKQM	0	0	0	0	0.37166924783481203	0	0	0	0	0	0	0.11311856734104284	0	0	0	0	0	0	0	0.38075073402336895	0	0	0	0	0	0	0
BS_H8MAKDRB	0.2997004260530099	0.1089573849113254	0	0.3328805461215492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14025730074533882	0
BS_H8E4K1DT	0.36472947297871483	0	0	0.2489296068485445	0	0	0	0	0.07973139952500966	0	0	0.06227683382473023	0	0	0	0	0.0640781649018103	0	0	0	0	0	0	0	0	0	0
BS_H83DTMT2	0.11021531594840782	0	0	0.24976930921392218	0	0	0	0	0	0.24429227423113217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2525877297242208	0
BS_H50HR85Y	0.0937747562591171	0.39705382818987367	0	0	0	0.25260147567792945	0	0	0	0	0	0	0	0	0	0	0.07566348103459634	0	0	0	0	0	0	0	0	0	0
BS_H2K7XX4X	0.17533992691793387	0	0	0.06756826157088217	0	0.38157042832799437	0	0	0.2907653049185939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_H1MNXNHB	0.23284581985703992	0.2879584444204292	0	0.1280274954058098	0	0.06599801302289622	0	0	0.1690296909714243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_H1K33JVK	0.12419825469149144	0	0	0.07057750929315995	0	0.39809095661116223	0	0	0.33011372791244814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_H174820R	0.13490413296973405	0	0	0.24403883574305976	0	0.1831260306255487	0	0	0.19398846025857774	0.13708860178301113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_H0638GZT	0.13961074353491454	0	0	0	0	0.2924434916895388	0	0	0.37322445859043774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06562572115317156
BS_GXACEYKB	0.35103069232243117	0	0	0.21211553003369488	0	0	0	0	0.0996492011074744	0.07771596891329707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08390063447239966
BS_GWPJKM7G	0.24517798943198185	0.21022916125576344	0	0	0	0	0	0	0.29977884226611856	0	0	0	0	0	0	0	0	0	0.12596844952636974	0	0	0	0	0	0	0	0
BS_GTAJFTTR	0.3126221521282084	0.18450147522190963	0	0.13742958913572095	0	0	0	0	0.2039858646323836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_GS9JCK55	0.32526848634841043	0.13034134978142442	0	0.1375587359973485	0	0	0	0	0.0628262726297413	0.0777557799695519	0	0	0	0	0	0	0.17755235371179823	0	0	0	0	0	0	0	0	0	0
BS_GRS3T427	0.1140563974406664	0.35671293832976014	0	0.06302230458115456	0	0	0	0	0.1996880199702319	0.06142347535454206	0	0	0.07254205114707328	0	0	0.06716579936506682	0	0	0	0	0	0	0	0	0	0	0
BS_GRECE8Q9	0.1744139444346942	0	0	0.29637961077607894	0.10278839111743909	0.07263659096818657	0.0629366130269848	0	0	0.10625642718013388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_GKPVZXYP	0.18863498134733123	0	0	0.326100130938088	0	0	0	0	0.31693179382910985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_GMQZNQH8	0.33079364342639445	0.06668217711539977	0	0.24838758947801104	0.07220283297047914	0	0	0	0	0.10042557933474196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0772026195136202	0
BS_GFS9JEE6	0.15975370197257271	0	0	0.18581821122567954	0	0.31627365725220763	0	0	0	0	0	0	0	0.06330151572230322	0	0	0	0	0	0	0	0	0	0	0	0.12012728808540167	0
BS_GKN0B47F	0.1352234681622161	0	0	0.17700915573941228	0	0	0	0	0	0.423381192435009	0	0	0	0	0	0	0	0.09261707588301062	0	0	0	0	0	0	0	0	0.07074708277821291
BS_GDPZN3SD	0.16581655172073104	0	0	0	0	0.24219717553731018	0	0	0.33554359715551096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07745110498641784	0.08981528755507014
BS_GCQEB05M	0.22705166802153395	0.14511654527133058	0	0.36303046247334436	0	0	0	0	0.11740637714213481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07283587719434398	0
BS_GAA327FP	0.13723761758460956	0	0	0.08213723566375851	0	0	0	0	0.24325836078271582	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12768461356239816	0	0	0	0.32907300693661784
BS_G9MQM1KK	0.15811682844783004	0	0	0.3977123065254563	0	0	0	0	0.0664533654706388	0.12001566748893278	0	0	0	0.11855654892203583	0	0	0.06111332880445256	0	0	0	0	0	0	0	0	0	0.07413572816353592
BS_G61CN2V0	0.12305029928984487	0	0	0.17819615071192565	0	0	0	0	0	0.17501861790414477	0	0	0	0	0	0	0	0.08826803853777654	0	0	0	0	0.07179630169059201	0	0	0.16822079517122077	0.09671798927284407
BS_G4EX0H98	0.24145513639102292	0.07655450652323151	0	0.13840274866187752	0	0	0	0	0.3344854365465208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_G2016BE5	0.21192032076871806	0	0	0.29104418901215356	0	0.07501867182585303	0.07230486355287741	0	0	0.06709480222793669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13280829388115384	0
BS_G16NM5WJ	0.3389682506420252	0	0	0.38723495327821855	0	0	0	0	0	0.06765183651204702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11150256829504052	0
BS_G12HNXYX	0.4463262056697036	0.07978943524789316	0	0	0	0	0	0	0.30582492810364487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_FYJMNRGK	0.08692998443649728	0.22405219604190688	0	0	0	0.42229031946633155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_FXDY881S	0	0.23496307467943048	0	0.0658361391071205	0	0.1351546241306612	0	0	0.24741601052014386	0.06993080573022302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0738545152348742
BS_FWCKP4X1	0.17391289725851286	0.1640584174858368	0	0	0	0	0	0	0.3425527716801811	0.10592072066462341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08812088918251339	0
BS_FVYBGMG1	0.12099577747471264	0	0	0.26890845275253533	0	0.14003139243918292	0	0	0.18131954888858415	0.17703573365297773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_FVPMPMRJ	0.20668520956992786	0.19797723319932745	0	0.2762776489530826	0	0	0	0	0	0.0862667157745366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08574521512772354	0
BS_FT95T4YP	0.16159710156293447	0.3347927222127665	0	0.20125668932968976	0	0	0	0	0.07038499501996574	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10319213114335592	0	0	0.06697595997025635	0
BS_FSM39DXA	0.29973517621015017	0	0	0	0	0	0	0	0	0.34107919325586694	0	0	0	0	0	0	0	0.06882303393397363	0	0	0	0	0	0	0	0	0.18089154984116554
BS_FQ2ZBMPA	0.170041416585488	0.2027072854479859	0	0	0	0	0	0	0.28858246092738615	0	0	0	0.1813566319900913	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_FNM4BB83	0.08718052044015011	0.35141175978075645	0	0	0	0	0	0	0.32171518329524773	0	0	0	0	0	0	0	0	0	0.06178082268780822	0	0	0	0	0	0	0	0
BS_FNF1TCSW	0.3636166964780663	0	0	0.3497420761158087	0	0	0	0	0	0.06254302800334025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08563266861338781	0
BS_FKQ7F6D1	0.08178465279200302	0	0	0.2932877346995077	0	0.1364255426370068	0	0	0.42526973520057165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_FJEZ3ASV	0	0.2474115818779902	0	0.21558517592205942	0	0	0	0	0.2101712216189983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16318111486278927
BS_FJEBFQHG	0.17509691772691663	0	0	0	0	0.5118423194298981	0	0	0.1684271746710337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_FHFVCQ41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8973316689391465	0	0	0	0	0	0	0
BS_FHE6Z73G	0.31517476122440724	0	0	0.1414218606335952	0	0	0	0	0	0.060319568809286656	0	0	0.07543725202740367	0	0	0	0.11384652550648264	0	0	0.10198180594592901	0	0	0	0	0	0.08757841796815011	0
BS_FG649AWK	0.08497959503536145	0	0	0.14532395470552326	0	0.5958347838727055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_FFD25TTK	0.18474746307001044	0	0	0.15386719580536407	0	0	0	0	0	0.21046827836109278	0	0	0	0	0	0	0	0.06643424735201024	0	0	0	0	0.06348055505580844	0	0	0.14585848641196986	0.10458424965014242
BS_FF73TT6D	0.18028477660947356	0	0	0.2899620774955479	0	0	0	0	0	0.18159123470057897	0	0	0	0	0	0	0.0790267004793551	0	0	0	0	0	0	0	0	0.08944868816796149	0.06449287954981789
BS_FCXEAPJ1	0.10530409586227085	0	0	0.32203418628992286	0.09665053841284248	0.13200276440661748	0	0	0	0.062386885902479476	0	0	0	0	0	0	0	0	0	0	0	0.08954096465451204	0	0	0	0	0
BS_FBJ516WW	0.1872148364173384	0	0	0	0	0	0	0	0.23152588701239962	0.11035045389753695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09323412368542931	0.15582512611257304
BS_FBP5NZNR	0.171273420395681	0.19989859527105575	0	0.06951487100249845	0	0.06583930764618785	0	0	0.17669055120506758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08522992860409082
BS_FAZBX8AS	0.4108588314722965	0	0	0.16288251634431036	0	0	0	0	0.17470299559779262	0	0	0	0	0	0	0	0.15409923903753192	0	0	0	0	0	0	0	0	0	0
BS_F9ZTZ4YS	0.1658250942881361	0	0	0.20746172361260223	0	0.08745607060144232	0.07080723790202705	0	0	0.09223899342283672	0	0	0	0	0	0	0.06510406379591971	0	0	0	0	0	0	0	0	0.168851299566632	0
BS_F969DNHD	0.15193307221486885	0.25223567988786816	0	0.30292042889382653	0	0	0	0	0	0.16105633236769137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08728241117283471	0
BS_F8KR1QWE	0.10139596447675348	0	0	0.19195164410306012	0	0.2276142292005413	0	0	0.39169014454382733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_F8K4VQMF	0.6988741564904565	0	0	0	0	0	0	0	0.24075903818245448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BS_F5V8CWXT	0.35077731952033164	0.08495605287663145	0	0.09458534796576215	0	0	0	0	0.3211751152738189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09132034572385662	0
BS_F7KYPE79	0	0.21383049938227514	0	0.29567129339892206	0	0	0	0	0.12246724207376171	0.07300417154312729	0	0	0	0	0	0	0	0	0	0	0	0	0.13448357693058002	0	0	0.09283046670028322	0
BS_F5KRHGKC	0	0	0	0.08002424474841384	0	0.07562928727288357	0	0	0	0.278150409763128	0	0	0	0	0	0	0.25888444206268124	0	0	0	0	0	0	0	0	0	0.15686354796058596
BS_F5641KTR	0.07287034527592641	0	0	0	0	0.18841956051715036	0	0	0.17394482185464272	0.08775144893796392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29792335578553325
BS_F4D169Q7	0.19788244347832487	0	0	0	0	0.28109262573915733	0	0	0	0.08027960320779164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14227074693809702	0
BS_F48RA7QF	0.25720690215933045	0.1623855914652173	0	0.14410322546736726	0	0	0	0	0.08148649682724333	0.10231462178346837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13705304170101995
BS_F1B71HTZ	0.286930351443024	0	0	0	0	0.14775066305226744	0	0	0.23150470526995265	0	0	0	0	0	0	0	0.2330717840840049	0	0	0	0	0	0	0	0	0	0
BS_F0GNWEJJ	0	0	0	0	0	0	0	0	0	0	0	0.5028195336441653	0	0	0	0.12132191310294539	0	0	0	0.1596341765683374	0	0	0	0	0	0.14613999289427101	0
