Kids_First_Biospecimen_ID	DBS1	DBS2	DBS3	DBS4	DBS5	DBS6	DBS7	DBS8	DBS9	DBS10	DBS11
BS_FJEBFQHG	0	0	0.3989157718957014	0	0	0	0	0	0.0891801332967017	0	0.511904094807597
BS_MCM78YPC	0	0	0.0805193080909224	0	0	0	0	0	0.38058508005583924	0.1609523176208091	0.33944123651352115
BS_QSMFVHSB	0	0	0.16195900950940997	0	0	0	0	0	0.5789745028631889	0.25906648762740103	0
BS_B3RH9V17	0	0	0.46678135498807094	0	0	0	0	0	0.533218645011929	0	0
BS_NCGGFG6H	0	0.07105375626742622	0.30527271465415706	0	0	0	0	0	0.3738230858047174	0	0.24985044327369924
BS_WD37M8SD	0	0.0812123305845512	0.12425083573398457	0	0	0	0.20550954181376607	0	0.42692906255972884	0.07674721877634463	0
BS_85Y70BHE	0	0	0.3670663391007761	0	0	0	0	0	0.632933660899224	0	0
BS_0J5MCBZV	0	0	0.20308853956301318	0	0	0	0.3467088760645763	0	0.39881561840583196	0	0
BS_NXZSD2KK	0	0.0905253246029649	0.18448163060471506	0.09101174318648529	0	0	0	0	0.3076122177727901	0.09517140138002661	0.23119768245301803
BS_SCQNN2A2	0	0.13451379059569185	0.29820410156341826	0	0	0	0	0	0.56728210784089	0	0
BS_0S617SMM	0	0	0.2869831170014218	0	0	0	0	0	0.40324760703674256	0	0.26299452981184646
BS_P6NWC51S	0	0	0.24836699245906954	0	0	0	0	0	0.4549195219137121	0	0.2378379533738974
BS_FG649AWK	0	0.06832797819902706	0.18899957883527166	0.07152779113092156	0	0.12246681004761886	0	0	0.3566190698674469	0	0.192058771919714
BS_W2QCHQ7E	0	0.07997492297878647	0.1698149767057635	0	0.1684216229296259	0	0	0	0.26767132302440544	0	0.3141171543614186
BS_M9YZK3SP	0	0	0.4576251124906858	0	0	0	0	0	0.5423748875093142	0	0
BS_93B38HPS	0	0	0.38176058483999864	0	0	0	0	0	0.6182394151600015	0	0
BS_G5VS97AD	0	0	0.3336441047353129	0	0	0	0	0	0.6663558952646871	0	0
BS_FK3B5SDH	0	0	0.20460983354462353	0.17406118961265413	0	0.2609714403952858	0	0	0.3009312704393452	0	0
BS_3108RS7G	0	0	0.27985099355380133	0	0	0	0	0	0.2884370277118764	0	0.4317119787343223
BS_8AY2GM4G	0	0	0.17686752996749874	0	0	0	0.17122293325022853	0	0.2860416146154342	0.06792246331555553	0.29794545885128304
BS_922YMFYK	0	0	0.06104632310295866	0	0	0	0.3429572511648219	0	0.2743159079805187	0.13537378404478456	0.18630673370691614
BS_JSNJZERZ	0	0.06767817737592155	0.30789631295641107	0.17304230707479246	0	0	0	0	0.45138320259287495	0	0
BS_5BMNK8SY	0	0	0	0.09440406350064931	0	0	0.302701125578928	0	0.2140763014197969	0.15846847649863594	0.1852408346968537
BS_6KEYD1S4	0	0	0.26875835832804246	0	0.1830674762896006	0	0	0	0.548174165382357	0	0
BS_F5641KTR	0	0.15180491672398752	0	0	0	0.1257449644290346	0.24259182360975698	0	0.14959195585527413	0	0.24029684161412201
BS_APAQ2X2S	0	0	0.2448199443406612	0	0	0	0.32196364640618924	0	0.4332164092531496	0	0
BS_BSM3ZHW4	0	0	0.15628693351197456	0	0	0	0	0	0.4933668173996433	0.35034624908838213	0
BS_MSGYZ69T	0	0	0.3121123991757384	0	0	0	0	0.3521508930050166	0.335736707819245	0	0
BS_2AWCKNB3	0	0.09126455471493415	0.2275256785575306	0	0	0	0	0	0.6812097667275352	0	0
BS_AQECMDPP	0	0.10437035153935216	0.14451782443535707	0	0	0	0.39571053550370494	0	0.3554012885215858	0	0
BS_354DTKHE	0	0	0.2991785950694709	0	0	0	0	0	0.4278156524463579	0	0.27300575248417125
BS_S34SCYW4	0	0	0.15405724901794138	0	0	0.19565439906949825	0	0	0.3000236504595281	0	0.2836015323083286
BS_86QSEFS7	0	0.21740907425995518	0.09301851953505201	0	0.12955592252772308	0.17775807843491948	0.14354650179193781	0	0.10877697552347887	0	0.12993492792693356
BS_CGCNC41M	0	0	0.3230432677996856	0	0	0	0	0	0.6769567322003144	0	0
BS_NEX92KQH	0	0.10538674016218852	0	0	0	0.3155683904532534	0	0	0.3370013138257012	0.2420435555588568	0
BS_71HPXFE7	0	0	0.18433199418394275	0	0	0	0.29328720536703623	0.08952602285305974	0.43285477759596125	0	0
BS_11322HD1	0	0	0.07077444147799475	0	0	0.3149979721197259	0.25110759827161033	0	0.1392342025742895	0	0.22388578555637942
BS_MWZCP1XW	0	0	0	0	0.07887881842370117	0.15533100268532754	0.11822744161703198	0	0.24772036286146956	0.11659539683438748	0.23025076336472686
BS_SMCPASF0	0	0	0.290581706455043	0	0	0	0	0	0.709418293544957	0	0
BS_WSFB4SA2	0	0	0.20809016936903885	0	0	0	0	0	0.2506398276470437	0	0.5412700029839176
BS_3A0CJMRH	0	0.07949408189957402	0.4089815664506108	0	0	0	0	0.23353485561403148	0.2779894960357836	0	0
BS_T8C13KNH	0	0.14168152526088398	0.21482276527904867	0	0	0	0	0.17415877813505712	0.4693369313250102	0	0
BS_QE5B0T7R	0	0.0903698765671761	0.0633903421851797	0	0	0	0	0.18577023299516568	0.2937602831733205	0.15330765805569394	0.21340160702346417
BS_KV3XF9WV	0	0	0.31153106704799854	0	0	0	0	0	0.6884689329520014	0	0
BS_K07KNTFY	0	0	0.1955866841166459	0	0	0	0	0	0.37989521620553185	0.06390704416095408	0.30070801018042326
BS_06GEF6DB	0	0	0.3320720768680197	0.14045088139643472	0	0	0	0.3291554196016516	0.13952094430822726	0	0
BS_MZB884N9	0	0	0.44365386405798835	0	0	0	0	0	0.2438414749593811	0.09139293342693883	0.1815875404023901
BS_EP25TTAG	0	0.20243607347608056	0.13403328729809702	0	0	0	0.16862909100435194	0	0.35593473963736416	0	0.13896680858410623
BS_C6GBYR17	0	0	0.4360208347159554	0	0	0	0	0	0.5639791652840445	0	0
BS_2NN6ME5A	0	0.0652270059837914	0.12431765531976603	0	0.46480048786098926	0	0	0	0.17592390271144778	0	0.09205405891295437
BS_6Z4WHYDG	0	0	0.20886484543187658	0	0	0	0.3587393299294945	0	0.4323958246386289	0	0
BS_MEPW36WF	0	0	0.10730390674771975	0.09598836100914382	0	0	0.30509121184681215	0	0.33244618213222304	0	0.15917033826410126
BS_P4K6WK9Y	0	0.19020921412453118	0	0.1103734625479887	0	0.1003778217134323	0.08393915617580464	0	0.14225668705182706	0	0.27908881325347823
BS_9M49SGAQ	0	0	0.100817103385927	0	0	0.2575500976124627	0	0	0.4315012577494276	0.21013154125218259	0
BS_TZPJHKQR	0	0	0.32146075749247166	0	0	0	0	0	0.6785392425075284	0	0
BS_12ZB7R6A	0	0.11087776772646238	0.24230921836719013	0	0	0	0	0	0.3349885134441528	0	0.3118245004621947
BS_02W5H7K5	0	0	0.36341355820155186	0	0	0	0	0	0.6365864417984481	0	0
BS_F9ZTZ4YS	0	0	0.26735169233200334	0	0	0	0.16464106830129313	0	0.20822619889055496	0.10900029143722854	0.2191027259894097
BS_JRFVST47	0	0	0	0.16215190232962953	0	0.1579041579067954	0.1639171826704386	0	0.2811665418389667	0	0.2072838841806195
