Kids_First_Biospecimen_ID	FOXG1_expression_zscore	OLIG2_expression_zscore	TP73_AS1_expression_zscore	EGFR_expression_zscore	EZHIP_expression_zscore
BS_1EBQ3T20	-0.6174734839006624	0.6982272639094964	-0.49325025330686756	-0.7677831414637178	-0.33950079519555726
BS_1EN5V3XW	2.019447926143356	-1.7572704250181632	0.4455304267236325	0.897451067684918	-0.3241874521729855
BS_1N7MQZGR	0.6839556554972339	1.2527441150155896	1.4649211596908338	2.552174394801886	-0.4342230304441149
BS_21ET39G7	-0.7472632367297679	0.8093924348293459	1.147522622672276	-0.1749296800868949	-0.5002600546934031
BS_23QW0BBA	-0.7472632367297679	1.3595636095226562	-1.983878756801705	-0.4328477670131459	-0.24951669815456384
BS_25HNKZ79	1.2442303415776261	0.07823385601583047	0.7096249031668503	-0.8851048220924593	-0.5514286292049504
BS_25KYGJ71	-0.7472632367297679	1.0623494109638245	0.48530428197455805	0.10136149556807435	-0.5002600546934031
BS_2853394H	-0.7472632367297679	-0.9849820240641725	-1.8302714477455568	1.2259698337917437	-0.003775389559974621
BS_297H8BT4	-0.7472632367297679	0.33228321684653245	0.4305542444659345	-0.4557574700486977	-0.6219987307527461
BS_29X4ZX6Q	0.37601818993818154	0.178251383611689	-0.19175438139823242	-0.5575435337619851	-0.5002600546934031
BS_2A162JH9	-0.7407686659235359	0.2951228482229344	-0.25191237110549364	-0.7038349892279127	-0.3241874521729855
BS_2A5R9MEJ	-0.7472632367297679	0.5456399735708846	-2.9639696206395763	0.27943462526647556	-0.13613702754218188
BS_2ARXK0TD	-0.7472632367297679	0.3171925864375084	0.5170228170756239	1.4312969846677617	1.8768629943134325
BS_2AV1H5TV	0.3654241055515434	0.3399767480651414	-1.4351965670524824	-0.9526185287113845	-0.6219987307527461
BS_2EDZ7F2G	-0.7472632367297679	0.3883212269537939	0.8333426640385238	-1.1145488641890795	-0.6219987307527461
BS_2EN3X6HB	-0.7472632367297679	0.003612595479313793	-0.6557492626298848	-1.2418517244860239	-0.6219987307527461
BS_2FEZWH1F	-0.7472632367297679	0.26372219941808905	-1.6366091965817187	0.25963243937412406	-0.5002600546934031
BS_2GSAPE1R	1.499965592360811	-1.3099041589259293	0.4765475972318119	-1.1437392896606042	-0.6219987307527461
BS_2HNXVFAS	-0.7092311797864053	0.6051174858705698	1.0766676831235908	0.19080448446965675	0.6430895042447033
BS_2JP7RBMB	-0.7472632367297679	0.6524881290481775	0.2001601405014665	0.15506534475402156	-0.3705240972501435
BS_2K01T8K6	-0.7216639172293717	0.8621085450828279	-0.11688058584323358	0.42314094847308703	0.960719784660578
BS_2KD2NR56	-0.7472632367297679	-1.805358665080293	-0.12526872164710012	-0.17824083988697387	-0.6219987307527461
BS_2T5PJAW8	0.7517037169409049	0.23680454224034433	-0.2049357788322906	-0.5836318281608474	-0.5688133726062821
BS_2WANPFBJ	-0.7472632367297679	0.35968163618846966	0.26623009339137704	0.11881982893849274	-0.4020916954427602
BS_30F3Z9FS	-0.7407686659235359	1.1103136820116402	1.2617184174612972	1.3780732169891632	3.892077203987466
BS_30VC3R2Q	-0.7343380820768938	0.8827065042609469	-0.30962656448249254	-0.7722516976594359	-0.3549455848299107
BS_30YWQ3FY	-0.7343380820768938	0.575623234682546	-1.1785150468142473	1.4045195964928723	0.968170341660604
BS_31MBRWC4	-0.7279702366337966	0.41774761969172486	0.6513889947734334	-0.6771131840555217	3.135230331250819
BS_31XK6FNH	-0.7407686659235359	-1.805358665080293	-0.07964957170549247	0.4181616793786895	-0.6219987307527461
BS_333KCNDP	-0.7154179463045586	0.04904879574621981	0.40935809258073785	0.7879498983362343	2.371915052127432
BS_399RPKC9	-0.7343380820768938	0.03849313176243588	-0.5960716800104254	-0.10323383717336095	1.384483277430525
BS_3AC3SRWH	-0.19237059162572062	-0.6092087990839025	-1.284911101095095	-1.7841704430988667	-0.5514286292049504
BS_3J89DCN0	1.957267311457262	-0.14954958444578312	0.14212568905173853	0.4744283645418278	1.4253120911885675
BS_3JQDQR52	-0.7472632367297679	-1.805358665080293	0.10411008438269123	0.08347664048071515	-0.6219987307527461
BS_3MS8WVNR	1.4555001418403473	-0.8540877553113271	-0.47239161356925896	0.6269334654161051	-0.6040950313478441
BS_3XYJBBHQ	0.05722758948417829	-0.780083071066578	-0.4646366701780149	-1.121738082522995	-0.6040950313478441
BS_3ZPJAK9A	-0.7407686659235359	-1.4962837947429641	-1.8839480268412876	1.7041802381966429	-0.10887427954579959
BS_40MP5BWR	-0.7343380820768938	0.7187048249578902	0.3723803716448025	-0.6425195273824943	-0.45050646234234465
BS_45J79YTF	0.3424776524498627	1.0380783547742982	-2.4573887069283598	-0.4328477670131459	0.154910369666137
BS_472JTT53	-0.7472632367297679	1.2309263702301454	-0.8455920401085287	-0.886849986646653	-0.45050646234234465
BS_49BQS7Z6	-0.7407686659235359	-0.34726803761893527	-0.4801829368124284	0.15295737847239912	-0.5514286292049504
BS_49CJNZ06	-0.7407686659235359	0.04298338171539179	0.5718041442035199	0.11660471020222622	-0.0820184534586709
BS_49FQXT2E	0.7255788748833147	-0.08946688639710886	-0.8586183606792677	1.2836006961975888	-0.5514286292049504
BS_4B0BAVTX	-0.7407686659235359	0.16517803935725348	-0.0452371217317507	0.9989597720030808	-0.3705240972501435
BS_4BM3F6XJ	0.0016451747754688737	0.11604530450576787	0.23267648030248006	0.6631469585893408	-0.5863677259379436
BS_4C6B11E4	-0.7472632367297679	-0.11937939390524321	-0.01939457083054768	-1.1121680614931024	-0.24951669815456384
BS_4FSWWNAK	-0.7472632367297679	0.9726058760795316	0.06145057643096004	0.09818339861640679	-0.45050646234234465
BS_4GNN7J8E	2.1816579413186408	-0.1410040484211066	0.2860416288072172	-0.9878599080303582	1.2047128816270858
BS_4J9RWYRN	0.49033201826420697	-0.9288899064508769	-1.5600589029240197	-0.6362888839550398	-0.5171550797126035
BS_4KNBXM3C	-0.7279702366337966	-0.6562774557719468	-1.6735771186902064	-0.26181922598217305	-0.016581898744264537
BS_4PPHAQXF	1.863196077231934	0.7323447485005615	1.6394246111863375	0.3773700337167065	-0.4835221949749595
BS_4PWDGEB0	-0.03675995961776242	-0.13846570016189072	1.4306756709998456	-0.1795695084618499	-0.3705240972501435
BS_4QW2S1Q8	-0.7407686659235359	-0.06772995183811582	-1.2722810222914271	-0.009455827876190455	-0.41808564026055284
BS_4T0HQ9QF	-0.7472632367297679	0.35237360249725863	-0.8455920401085287	-0.8200979762939558	-0.13613702754218188
BS_4V42BXBT	1.3727332089337922	0.668353668646183	0.3297719743621095	0.3733192677364581	-0.4342230304441149
BS_51RA1PGE	-0.7343380820768938	-0.27163194565122156	-0.7913424428252082	-0.9507095414920219	-0.4020916954427602
BS_52C576HH	1.8333392223407503	-0.7872371767091095	0.05013942697592919	-1.338799258282323	-0.5002600546934031
BS_52MPKTJH	-0.20646830988547477	-0.2857412816074695	0.01766639125683365	-0.943122984649678	0.14318845886302675
BS_54CFNJ16	-0.7472632367297679	1.4099034934449146	1.9744903496982216	-0.4235096788804281	0.154910369666137
BS_58AJ8F56	-0.7472632367297679	0.609038051826451	1.0623322901645977	0.006187848196565693	-0.26420499967831096
BS_58YXHGAJ	2.130587935002716	1.0262684889639755	1.780725282620315	1.7097398493279803	-0.5342102495358414
BS_5965SFPZ	-0.7407686659235359	0.06295018433268415	-0.8134663313591617	0.08948693656162847	-0.5002600546934031
BS_596QRYFP	-0.6910151422277376	-0.1009243837589177	-0.4339740018726537	-0.7400985940999498	-0.5342102495358414
BS_59ZJWJTF	0.6140528115767427	-1.6337783293104433	-0.6557492626298848	-0.1769145783217037	-0.6219987307527461
BS_5AK32KGB	1.107325381053546	-1.805358665080293	0.9026991864130579	-0.09905212585549848	-0.6040950313478441
BS_5CTVXVRX	-0.7472632367297679	-1.6989901032200423	-1.6313946009045972	-0.8329703287297691	-0.6219987307527461
BS_5G5BD2MD	1.0574889045631901	-1.0823185664866215e-4	0.3645719540705236	-0.46257677855184287	-0.6219987307527461
BS_5GNQC2FF	-0.7472632367297679	-1.7624134346666889	-0.41885237365998074	-0.6718839033663346	-0.6219987307527461
BS_5K95FX4C	1.8683190488953383	-0.025951968011003544	-0.5960716800104254	-0.9700271842574074	0.44557838235693664
BS_5KBXD2GQ	-0.7092311797864053	-0.679531345304354	-0.8262421432703512	-0.5163793561327393	-0.0687393751463667
BS_5P1TN10Z	2.019636186594841	-1.5501098383622962	0.5425312130810761	-1.2333880905245083	-0.6040950313478441
BS_5VPM0F36	-0.7279702366337966	0.5353045680292142	1.135757420990751	-0.13444366569372793	-0.33950079519555726
BS_5YF9GK7D	-0.7472632367297679	-1.805358665080293	-0.7571610287994077	-0.003158187460978783	-0.6219987307527461
BS_62SW4CC5	0.08333903061208293	-1.5644186376560432	0.3425110386106991	0.6426733745371437	-0.5002600546934031
BS_65WPD3DA	2.111410854115189	1.2803759424146173	1.5079383160983604	2.1466281467464685	3.9196811623736623
BS_68KX6A42	-0.7472632367297679	0.9755948258537773	1.7312856047616922	-0.14896610154914963	-0.3241874521729855
BS_6DCSD5Y6	-0.7407686659235359	-0.4592448134870931	-0.16785688480445637	-0.8730037832129596	0.21240110508836646
BS_6H4Q24WA	-0.7407686659235359	1.1078767448408922	0.5676537529754372	1.1243717630108256	1.8268158327048558
BS_6M2053M0	-0.7407686659235359	1.2145574486983453	1.1756157820694888	-0.46453687660039805	-0.5342102495358414
BS_6SY64H5J	-0.7472632367297679	-1.2721712424081206	-1.6950770611121133	1.0419417147919	1.0410267293413877
BS_6VPKXXMR	1.1234979492386592	-1.244945716203665	-1.3895660222835537	-1.6340208238184382	-0.6219987307527461
BS_6VRG1XFB	1.4163771082540124	1.4568987824073993	0.8131533520758784	-0.954532506752685	-0.38623866826959957
BS_6WP1FHTE	-0.18405584248473197	-0.027564389433165363	-0.7146507318535947	-0.3793995809410885	-0.4342230304441149
BS_7327SDAQ	-0.6910151422277376	0.6536461852710458	-0.34764475917297244	-0.6653993952161585	-0.46693860343893767
BS_75YRDXET	-0.7472632367297679	-0.12237873587566245	-1.1549007055120606	-1.141261804440708	-0.5171550797126035
BS_77SBTNPN	-0.05684458986629366	-1.7781331388758377	1.1059745423604173	0.41373990521285625	-0.5342102495358414
BS_7AEF4D4G	-0.7407686659235359	0.3712015695446013	-0.46205971487623443	-1.0705867564600013	-0.20615780625115965
BS_7APCGCVF	-0.7472632367297679	-0.7548922329752211	-1.0673673008657596	-0.9878599080303582	-0.5863677259379436
BS_7GJT4A6A	-0.7472632367297679	0.328883651782334	0.13135258732991886	0.30491658803291155	-0.042471653965461625
BS_7GKWKGPH	1.0416802533521958	-1.37562857650664	-0.35487108250408655	0.27730023254819947	-0.24951669815456384
BS_7PVJ6Q3D	-0.7472632367297679	-0.24991119912033002	0.01959424679401539	-0.10263498545587228	-0.4835221949749595
BS_7WKNNRHK	0.995444434448397	-1.6504366587985309	-0.15925143882281775	-0.7965558775840111	-0.6219987307527461
BS_7WM3MNZ0	-0.7472632367297679	1.10233157118025	1.8248415623950711	0.6737950588553565	-0.33950079519555726
BS_84VZX732	-0.7472632367297679	0.3380632867928216	0.8867731308017671	-1.048467364451071	-0.6219987307527461
BS_84XCR9GG	1.8567050946455297	0.6116854544574265	-0.3718557908069399	2.665248249810356	-0.6219987307527461
BS_862NMAR7	-0.7407686659235359	1.1614254649895877	1.6299527646480598	0.9757295360970877	0.4255858772868933
BS_89R91NRQ	-0.5611272317955034	1.081103306967702	1.1947171698306196	1.4717704196996453	-0.26420499967831096
BS_8ERBDF7D	1.9159089323997385	-1.2721712424081206	1.4273770654293483	-0.31344549566335733	-0.6040950313478441
BS_8G9XDK15	-0.7407686659235359	0.9116875511188618	0.936320726430199	-1.2797021033650007	2.0356652965115765
BS_8H3S44QP	-0.6970308436208718	-0.6471005712005475	-0.552000175856463	1.0074188218398408	1.5425176899494026
BS_8MA5B8Y9	0.2873594326557412	-1.6632650995613207	-1.2722810222914271	-1.3227790088851747	-0.5863677259379436
BS_8PNA0V6R	0.43620712850706334	0.19984245325864333	-2.4573887069283598	0.10497679271171666	-0.23494733155134612
BS_8Q7NWJ22	-0.7472632367297679	1.4193002105113086	1.7098371633226386	0.426635447632162	-0.4342230304441149
BS_8RJSR61H	-0.7343380820768938	-0.780083071066578	-3.071932721367469	0.0103036492480896	-0.5688133726062821
BS_8YWYN7VH	-0.7472632367297679	0.9020917456029182	0.727334029839493	-0.7812714772625928	-0.6219987307527461
BS_8ZD6J47V	-0.7472632367297679	0.7681105243865977	-0.705681237368536	-1.1193338236008636	-0.3549455848299107
BS_8ZE4Z9G5	2.671563142448802	-1.799806255122311	0.9638279361604529	1.2370008335220364	-0.38623866826959957
BS_8ZS9F31R	-0.7472632367297679	-1.727369740687527	-1.3985923888424434	-1.0933953358975035	-0.6219987307527461
BS_8ZY4GST0	-0.7343380820768938	1.671394369646059	-0.3939516469790413	0.6191581332090522	-0.4342230304441149
BS_91FSYZDH	-0.7279702366337966	-0.7809723343571828	-0.8358889120686515	-0.6797418984913508	-0.6219987307527461
BS_91JG3WPD	-0.7472632367297679	-1.805358665080293	-1.6004462391088055	0.23927970578195412	-0.6219987307527461
BS_91VYM11A	-0.7216639172293717	-1.3834330757098567	-0.9493241730878319	0.579935457945111	-0.4835221949749595
BS_93B03065	-0.1813076321897426	-0.29646906663892814	-0.6299101481482673	-0.6035301515793863	-0.6219987307527461
BS_96BNRT9G	0.6099861381048377	1.0704364562468265	0.9561717279947591	0.3588030919619349	-0.5342102495358414
BS_97M1E2DW	-0.7092311797864053	0.692036185516746	-0.1336994370029267	0.35240081081162583	0.21240110508836646
BS_97PS4DTQ	-0.7472632367297679	-1.805358665080293	-0.16139862381328576	0.2175722728753875	-0.6219987307527461
BS_989GRHJC	0.05722758948417829	-1.805358665080293	0.5704218325475288	-0.04123255171230336	-0.6219987307527461
BS_9A1YTHFF	-0.6910151422277376	0.2980906641505543	1.1804117639144227	1.343529381418187	3.3962765403465873
BS_9B0A62MT	-0.7472632367297679	-0.526659326040045	-0.09816075556670024	0.5133802464338003	2.892097423141409
BS_9CA93S6D	-0.7279702366337966	-0.17690429518531225	-0.8783514327190095	0.3714420970059108	0.6783711629862653
BS_9FHEFJNP	1.1800424827145874	-1.3993773774655103	0.9973160743441017	1.3261367105340833	-0.6219987307527461
BS_9FX3YREK	-0.7407686659235359	0.6620212592104364	0.9429641247232701	0.7714492368529796	0.7884807609190289
BS_9GJ3DB1H	1.5404183741616375	0.8732376345292453	0.5786984976436664	1.2774470702887373	3.7803393671684913
BS_9TXEDSWB	-0.7472632367297679	-0.7100314280193017	-0.8983217818496151	-0.9719872823059627	-0.13613702754218188
BS_9XKZY5PR	-0.7407686659235359	-1.805358665080293	1.059244255760009	0.36798806614166013	-0.6219987307527461
BS_9XVACXP0	1.5639173050333863	-1.7082905284576246	-0.6878862740048108	-1.619618467198667	-0.38623866826959957
BS_9Y1K14Q5	1.8254031917755915	-0.05329251278677404	-0.023344269145739047	1.0135692772901284	-0.6219987307527461
BS_9ZJT0CP0	-0.7472632367297679	0.20625119995751112	-0.5656473139307111	-0.06757180323089254	0.18962476368955644
BS_A0DYVX9J	0.5439313659071805	0.25642060958947693	-3.461236514560606	-1.1924782201844564	-0.5514286292049504
BS_A6NXR7RC	-0.6121452993667363	-0.29015537922006096	0.4199899821218127	0.43242279938164097	-0.4835221949749595
BS_A7Q8G0Y1	-0.7279702366337966	0.3178140505809944	0.40935809258073785	0.44556260760947675	0.34331751653137066
BS_A7Y1Y314	0.3135757671516137	0.43442427622133695	0.17578668104170903	0.3900006619793535	0.07120658247264017
BS_A8XW5S0W	-0.6337240904679445	1.1497444176272291	0.5411243113800047	-0.764819185254022	2.2666624212140496
BS_AB5PEQTJ	0.3570637115291925	1.2593793563412736	-0.05730144130813201	0.7886589503856639	4.375713529694601
BS_AF828R76	-0.7407686659235359	-1.112715156418858	-0.6129047365239919	-0.9583755401643835	0.17812755559601998
BS_AWH9757B	1.030638888231641	0.6158516560116869	-0.95971532705978	0.8467125475250055	-0.3705240972501435
BS_AYSXRQWY	-0.4125437784426908	0.6030350693915396	0.20361304685700976	1.3518679789881505	-0.38623866826959957
BS_AZQM1JJH	-0.6791475610940223	0.5027409876601521	0.7939248031857242	1.3318959420514127	3.9225623590574736
BS_B1C6GZ84	-0.7407686659235359	0.8228195614638293	-0.1210693581992583	-0.21989110731689585	-0.24951669815456384
BS_B1HF89ES	-0.7472632367297679	1.3969795470981015	0.9898130402788827	0.6542601327843292	-0.6219987307527461
BS_B3HW5NXV	-0.7472632367297679	-0.08740874631651277	-0.4543527527459916	-0.9263353302056465	-0.3705240972501435
BS_B3MQFFYP	-0.7472632367297679	-0.40678829607291755	-0.9666790578437272	-0.7217422797338479	-0.5863677259379436
BS_B4R7X1KE	2.233376232951442	-1.689842150856353	1.2960197451543847	1.62862290863392	-0.19193396186591638
BS_B57327NA	-0.4164639042252982	0.2971890856099801	0.13315296404692153	0.9828306926043503	-0.5863677259379436
BS_BBAEMXRD	1.8467233043536746	-0.9849820240641725	1.4166111261289986	0.6525551045113241	-0.5688133726062821
BS_BBQ6BHGN	-0.7472632367297679	0.8886779717446098	0.35357812526458543	0.7330952307639204	-0.6219987307527461
BS_BFFK7M53	-0.7472632367297679	-1.805358665080293	0.45445174105971053	0.13370746532227618	-0.6219987307527461
BS_BK0HGRXM	-0.6121452993667363	0.5205574821297942	0.13674787315348386	2.0633012767290224	4.984962752810215
BS_BKTREQVQ	-0.7472632367297679	1.03746297505615	1.0175122270892418	1.0172089675189087	1.8175648768789296
BS_BMMY0H73	-0.7279702366337966	0.4948372488104636	1.4535842736324043	-0.049536189129744404	-0.3241874521729855
BS_BWBDH9GM	-0.7472632367297679	0.25405820682179187	-0.3989020153498299	-0.7315692216941921	-0.3241874521729855
BS_BYCX6VK1	1.6309241810885169	0.5843205177376745	1.253489594556242	-1.141261804440708	-0.5171550797126035
BS_BYZBK75T	-0.7279702366337966	-0.6264819966918389	-0.3840949571657848	-0.33779683761744095	-0.003775389559974621
BS_C3NW374Q	0.6410539430530345	-1.7129995234644069	-0.6442155540644636	-0.8527134447525755	-0.6219987307527461
BS_C41DJZ1F	-0.29484677845156604	0.15011583279985793	0.39865770442943715	-1.029115677825845	0.17812755559601998
BS_C6ZZ3FY5	1.7129594066927318	-1.2054937714842755	-0.5629089005175891	0.04389423411961597	-0.5514286292049504
BS_C83TK159	-0.7154179463045586	1.1255344969688001	0.9605510248202599	0.38847195776173343	0.08340532034746194
BS_CF63VG3S	-0.7407686659235359	1.5392081432260394	0.927421322102578	-0.03684215664235266	3.041411770846515
BS_CFD3WHAY	0.8933975136562914	0.9422478096963987	0.7386195592795792	-0.5038467330965393	-0.6219987307527461
BS_CG1RG607	-0.7407686659235359	-1.6719842237795952	-0.6849388954872008	0.46649302640161583	1.5098021169545799
BS_CS091RPM	0.936347001804068	-1.7943085496001123	-0.8983217818496151	0.9530130133150413	-0.6219987307527461
BS_CVEDJGHZ	-0.1623874964174073	-0.2806352483631726	0.8544554147704174	0.8369917622317643	3.278737128725964
BS_CX2EPMNP	-0.7472632367297679	0.9802379802388849	0.46921492590015007	-0.15408567614532656	-0.5342102495358414
BS_CXAQDK7S	-0.7472632367297679	0.4639681124852444	0.6315142379535127	1.7848520366383116	-0.45050646234234465
BS_CXVGG342	1.7455570879571922	-1.1459400041269991	-0.24511952990297056	-0.7904037726090067	-0.6219987307527461
BS_CZPQ493E	0.14271621752620556	-0.7990618469777131	-1.0785264516402915	0.24264911375169296	0.30072838162134186
BS_D29RPBSZ	-0.7472632367297679	0.03127423940566278	-0.063366624039352	-0.3078781974740457	-0.003775389559974621
BS_D2MXJVAW	-0.7343380820768938	1.2523020511011105	0.9207153344234773	1.0103041921179412	-0.0820184534586709
BS_D4VNDNQA	1.1507810649491308	-0.15127450883866672	0.004108378342724932	-0.8695827667831374	-0.5002600546934031
BS_D6J2BGDJ	0.16406425063286792	1.1831572763611036	1.1601749051692198	0.5646977840473254	0.3538091319398313
BS_D7XRFE0R	-0.7472632367297679	0.958914491960882	1.8538274178011422	0.3517574925067774	0.30072838162134186
BS_DFGS950G	-0.16773751801722067	0.6162883995221835	-0.8983217818496151	-0.9189959586234787	-0.5002600546934031
BS_DK87G2MP	-0.7472632367297679	1.0771987741896079	-0.13793089753082222	0.994024423294541	1.8268158327048558
BS_DNZVP92S	-0.6791475610940223	-1.3993773774655103	-0.535770267953328	0.42808658028529717	-0.46693860343893767
BS_DQJ933JK	-0.7472632367297679	1.1608225043646783	-3.55801227671843	0.6300206225730807	-0.5863677259379436
BS_DR079H0D	-0.7472632367297679	0.6494110344479533	0.6917249123312955	1.423522438855486	3.679417200305885
BS_DRY58DTF	-0.7407686659235359	-1.7834730130869128	-0.38163989779960417	-0.45867225631634945	-0.6040950313478441
BS_DS438CXE	0.1066842611697452	-0.18847920729595993	0.04824672322830109	0.9292766046176189	-0.6040950313478441
BS_DSPVSM7D	-0.7472632367297679	0.17936693108512156	0.2579050265428728	2.7475772675077303	0.08340532034746194
BS_DVQ6Q5C1	-0.7472632367297679	-1.805358665080293	0.11506076598054696	0.16634465314979197	-0.6219987307527461
BS_DXXVE0V1	-0.7472632367297679	-1.805358665080293	0.8462767619352134	-0.35280616892047817	-0.6219987307527461
BS_DZNXFPH1	-0.7472632367297679	-0.5988389285933304	0.23267648030248006	0.03253602165511342	-0.30900333721414375
BS_E60JZ9Z3	-0.7343380820768938	0.2390979442736892	0.48093171071141366	-0.2945313022057126	-0.5342102495358414
BS_E7HGJS7W	-0.5611272317955034	-0.1362190434913547	-1.3190685488966247	-1.6291884882285594	-0.6219987307527461
BS_E7NVYA6G	-0.3932887248587952	-1.536158796796309	-0.9948296870019727	0.6750376552223691	-0.0820184534586709
BS_E9G2SWSR	1.566372128337923	0.6033330336740214	1.325243619816084	-1.2390196273997567	-0.26420499967831096
BS_EB0XRBT9	-0.13627605528950265	0.8708912038603169	0.4440388708453875	0.17867671650843273	0.4946088532496242
BS_ECNBQ2RA	0.7717485496844224	-0.34359823018607827	-0.34524295490942514	-1.754999405511079	-0.16381921885174572
BS_ED8G98XT	1.405616119267099	0.32374515262042663	0.0912423592393436	-1.3133324754466704	-0.3241874521729855
BS_EDJ5TV0P	-0.4204077167122242	-0.8283134980569223	-0.25873310906472274	-1.1314348624803636	-0.5171550797126035
BS_ENEYB4TG	-0.7407686659235359	0.8134954871153215	0.3645719540705236	0.6242769296297752	0.5796312971123084
BS_ENX83H9Z	-0.11116915299901409	0.017614804302016653	-3.2414209559290312	-0.17824083988697387	-0.6219987307527461
BS_EXPJQZTH	1.2534277551202415	-1.689842150856353	-0.2049357788322906	-0.17229149278578626	-0.6219987307527461
BS_EZ3147MX	-0.7092311797864053	1.6317654184354473	2.0396984810567726	1.421509853261483	-0.26420499967831096
BS_F0JB4EAK	-0.7472632367297679	0.7741199064829178	0.7817929204705549	0.4175736502837754	2.084298174441742
BS_F21R36MM	-0.7407686659235359	-0.9901369115018778	-0.6270637937947023	0.1671732850252492	-0.016581898744264537
BS_F5JCJM6S	-0.7343380820768938	0.8492692119549303	0.3708216222494855	-0.7722516976594359	-0.46693860343893767
BS_F65GWS21	-0.7472632367297679	1.024170563326861	0.6275105862948493	-1.3787416824445344	1.5693334909679697
BS_F9Y4Z92G	1.1268327795571003	0.4371391820385121	-0.2249061279628967	1.52193130337261	-0.22049498923645763
BS_FCDAH728	-0.7407686659235359	1.2406124174692488	1.9232348660457352	0.2636359581864254	-0.3549455848299107
BS_FEV5A0HN	1.091912646461092	0.9307707247045166	0.7373693918447138	-0.9081230431692469	0.07120658247264017
BS_FGJH1X0S	1.8257832940754386	-1.767604286952253	0.3169344429397055	-0.2420018786709567	-0.3705240972501435
BS_FH4TA0XM	-0.7472632367297679	-1.6943973810242572	0.22588363909995593	-0.1319471715991266	-0.6219987307527461
BS_FJ2H219D	-0.4739714279280765	0.44796700250952654	-1.186461700055042	-1.1265704181128737	-0.5002600546934031
BS_FKASA3MN	1.897446172015634	-1.6676076319577307	0.10227793046407355	-0.3477687899831642	-0.24951669815456384
BS_FN07P04C	1.063625261081704	0.6226550067051663	0.8718466454982103	-1.5013524073204483	0.39517433173391403
BS_FQ5VYCBD	1.5963929180385092	0.32644264790395383	0.9352109052336739	-0.428163834312483	-0.4342230304441149
BS_FX2P2WEG	1.498503312067503	0.4636812411242392	0.7019770890755315	-0.41520604146298706	0.20104897314444095
BS_FXJY0MNH	-0.7472632367297679	0.6292342395157704	1.3796458755267185	0.20745275993109327	-0.3241874521729855
BS_FYP2B298	2.259439789482281	-1.4241820209281513	0.5255692202847707	1.4601802644304163	-0.4342230304441149
BS_FYRDYBMZ	1.3983422812000785	-0.12046819931753569	-1.4076680800535686	-1.435632133318198	-0.33950079519555726
BS_G19QZG4S	-0.7472632367297679	0.6122720643372139	0.43356030385453564	-0.7175707802205611	-0.38623866826959957
BS_G1E5DATJ	0.14604632159068287	0.9578897475341918	0.696858911346177	3.073113168621563	5.3851899373771985
BS_G257VSS9	1.801262259668478	-1.525919746279788	0.638165617923845	0.9501765270708251	-0.6219987307527461
